y_idx,n_pre_struct,n_pre_weighted,max_weight,col_entropy,col_sum
480,1458,1074,2.500000e-01,1.680777,9.523810e-01
481,1458,1074,5.000000e-01,1.680777,1.904762e+00
482,1458,1074,2.500000e-01,1.404093,8.095238e-01
483,1458,1074,1.250000e-01,1.680777,4.761905e-01
484,1458,1074,6.250000e-02,1.680777,2.380952e-01
485,1458,1074,5.000000e-01,1.404093,1.619048e+00
486,1458,1074,2.500000e-01,1.680777,9.523810e-01
487,1458,1074,5.000000e-01,1.680777,1.904762e+00
488,1458,1074,2.500000e-01,1.404093,8.095238e-01
489,1458,1074,1.250000e-01,1.680777,4.761905e-01
490,1458,1074,6.250000e-02,1.680777,2.380952e-01
491,1458,1074,5.000000e-01,1.404093,1.619048e+00
492,1458,1074,2.500000e-01,1.680777,9.523810e-01
493,1458,1074,5.000000e-01,1.680777,1.904762e+00
494,1458,1074,2.500000e-01,1.404093,8.095238e-01
495,1458,1074,1.250000e-01,1.680777,4.761905e-01
496,1458,1074,6.250000e-02,1.680777,2.380952e-01
497,1458,1074,5.000000e-01,1.404093,1.619048e+00
498,1458,1074,2.500000e-01,1.680777,9.523810e-01
499,1458,1074,5.000000e-01,1.680777,1.904762e+00
500,1458,1074,2.500000e-01,1.404093,8.095238e-01
501,1458,1074,1.250000e-01,1.680777,4.761905e-01
502,1458,1074,6.250000e-02,1.680777,2.380952e-01
503,1458,1074,5.000000e-01,1.404093,1.619048e+00
504,1458,1074,2.500000e-01,1.680777,9.523810e-01
505,1458,1074,5.000000e-01,1.680777,1.904762e+00
506,1458,1074,2.500000e-01,1.404093,8.095238e-01
507,1458,1074,1.250000e-01,1.680777,4.761905e-01
508,1458,1074,6.250000e-02,1.680777,2.380952e-01
509,1458,1074,5.000000e-01,1.404093,1.619048e+00
510,1458,1074,2.500000e-01,1.680777,9.523810e-01
511,1458,1074,5.000000e-01,1.680777,1.904762e+00
512,1458,1074,2.500000e-01,1.404093,8.095238e-01
513,1458,1074,1.250000e-01,1.680777,4.761905e-01
514,1458,1074,6.250000e-02,1.680777,2.380952e-01
515,1458,1074,5.000000e-01,1.404093,1.619048e+00
516,1458,1074,2.500000e-01,1.680777,9.523810e-01
517,1458,1074,5.000000e-01,1.680777,1.904762e+00
518,1458,1074,2.500000e-01,1.404093,8.095238e-01
519,1458,1074,1.250000e-01,1.680777,4.761905e-01
520,1458,1074,6.250000e-02,1.680777,2.380952e-01
521,1458,1074,5.000000e-01,1.404093,1.619048e+00
522,1458,1074,2.500000e-01,1.680777,9.523810e-01
523,1458,1074,5.000000e-01,1.680777,1.904762e+00
524,1458,1074,2.500000e-01,1.404093,8.095238e-01
525,1458,1074,1.250000e-01,1.680777,4.761905e-01
526,1458,1074,6.250000e-02,1.680777,2.380952e-01
527,1458,1074,5.000000e-01,1.404093,1.619048e+00
528,1458,1074,2.500000e-01,1.680777,9.523810e-01
529,1458,1074,5.000000e-01,1.680777,1.904762e+00
530,1458,1074,2.500000e-01,1.404093,8.095238e-01
531,1458,1074,1.250000e-01,1.680777,4.761905e-01
532,1458,1074,6.250000e-02,1.680777,2.380952e-01
533,1458,1074,5.000000e-01,1.404093,1.619048e+00
534,1458,1074,2.500000e-01,1.680777,9.523810e-01
535,1458,1074,5.000000e-01,1.680777,1.904762e+00
536,1458,1074,2.500000e-01,1.404093,8.095238e-01
537,1458,1074,1.250000e-01,1.680777,4.761905e-01
538,1458,1074,6.250000e-02,1.680777,2.380952e-01
539,1458,1074,5.000000e-01,1.404093,1.619048e+00
540,1458,1074,2.500000e-01,1.680777,9.523810e-01
541,1458,1074,5.000000e-01,1.680777,1.904762e+00
542,1458,1074,2.500000e-01,1.404093,8.095238e-01
543,1458,1074,1.250000e-01,1.680777,4.761905e-01
544,1458,1074,6.250000e-02,1.680777,2.380952e-01
545,1458,1074,5.000000e-01,1.404093,1.619048e+00
546,1458,1074,2.500000e-01,1.680777,9.523810e-01
547,1458,1074,5.000000e-01,1.680777,1.904762e+00
548,1458,1074,2.500000e-01,1.404093,8.095238e-01
549,1458,1074,1.250000e-01,1.680777,4.761905e-01
550,1458,1074,6.250000e-02,1.680777,2.380952e-01
551,1458,1074,5.000000e-01,1.404093,1.619048e+00
552,1458,1074,2.500000e-01,1.680777,9.523810e-01
553,1458,1074,5.000000e-01,1.680777,1.904762e+00
554,1458,1074,2.500000e-01,1.404093,8.095238e-01
555,1458,1074,1.250000e-01,1.680777,4.761905e-01
556,1458,1074,6.250000e-02,1.680777,2.380952e-01
557,1458,1074,5.000000e-01,1.404093,1.619048e+00
558,1458,1074,2.500000e-01,1.680777,9.523810e-01
559,1458,1074,5.000000e-01,1.680777,1.904762e+00
560,1458,1074,2.500000e-01,1.404093,8.095238e-01
561,1458,1074,1.250000e-01,1.680777,4.761905e-01
562,1458,1074,6.250000e-02,1.680777,2.380952e-01
563,1458,1074,5.000000e-01,1.404093,1.619048e+00
564,1458,1074,2.500000e-01,1.680777,9.523810e-01
565,1458,1074,5.000000e-01,1.680777,1.904762e+00
566,1458,1074,2.500000e-01,1.404093,8.095238e-01
567,1458,1074,1.250000e-01,1.680777,4.761905e-01
568,1458,1074,6.250000e-02,1.680777,2.380952e-01
569,1458,1074,5.000000e-01,1.404093,1.619048e+00
570,1458,1074,2.500000e-01,1.680777,9.523810e-01
571,1458,1074,5.000000e-01,1.680777,1.904762e+00
572,1458,1074,2.500000e-01,1.404093,8.095238e-01
573,1458,1074,1.250000e-01,1.680777,4.761905e-01
574,1458,1074,6.250000e-02,1.680777,2.380952e-01
575,1458,1074,5.000000e-01,1.404093,1.619048e+00
576,1458,1074,2.500000e-01,1.680777,9.523810e-01
577,1458,1074,5.000000e-01,1.680777,1.904762e+00
578,1458,1074,2.500000e-01,1.404093,8.095238e-01
579,1458,1074,1.250000e-01,1.680777,4.761905e-01
580,1458,1074,6.250000e-02,1.680777,2.380952e-01
581,1458,1074,5.000000e-01,1.404093,1.619048e+00
582,1458,1074,2.500000e-01,1.680777,9.523810e-01
583,1458,1074,5.000000e-01,1.680777,1.904762e+00
584,1458,1074,2.500000e-01,1.404093,8.095238e-01
585,1458,1074,1.250000e-01,1.680777,4.761905e-01
586,1458,1074,6.250000e-02,1.680777,2.380952e-01
587,1458,1074,5.000000e-01,1.404093,1.619048e+00
588,1458,1074,2.500000e-01,1.680777,9.523810e-01
589,1458,1074,5.000000e-01,1.680777,1.904762e+00
590,1458,1074,2.500000e-01,1.404093,8.095238e-01
591,1458,1074,1.250000e-01,1.680777,4.761905e-01
592,1458,1074,6.250000e-02,1.680777,2.380952e-01
593,1458,1074,5.000000e-01,1.404093,1.619048e+00
594,1458,1074,2.500000e-01,1.680777,9.523810e-01
595,1458,1074,5.000000e-01,1.680777,1.904762e+00
596,1458,1074,2.500000e-01,1.404093,8.095238e-01
597,1458,1074,1.250000e-01,1.680777,4.761905e-01
598,1458,1074,6.250000e-02,1.680777,2.380952e-01
599,1458,1074,5.000000e-01,1.404093,1.619048e+00
600,1458,1074,2.500000e-01,1.680777,9.523810e-01
601,1458,1074,5.000000e-01,1.680777,1.904762e+00
602,1458,1074,2.500000e-01,1.404093,8.095238e-01
603,1458,1074,1.250000e-01,1.680777,4.761905e-01
604,1458,1074,6.250000e-02,1.680777,2.380952e-01
605,1458,1074,5.000000e-01,1.404093,1.619048e+00
606,1458,1074,2.500000e-01,1.680777,9.523810e-01
607,1458,1074,5.000000e-01,1.680777,1.904762e+00
608,1458,1074,2.500000e-01,1.404093,8.095238e-01
609,1458,1074,1.250000e-01,1.680777,4.761905e-01
610,1458,1074,6.250000e-02,1.680777,2.380952e-01
611,1458,1074,5.000000e-01,1.404093,1.619048e+00
612,1458,1074,2.500000e-01,1.680777,9.523810e-01
613,1458,1074,5.000000e-01,1.680777,1.904762e+00
614,1458,1074,2.500000e-01,1.404093,8.095238e-01
615,1458,1074,1.250000e-01,1.680777,4.761905e-01
616,1458,1074,6.250000e-02,1.680777,2.380952e-01
617,1458,1074,5.000000e-01,1.404093,1.619048e+00
618,1458,1074,2.500000e-01,1.680777,9.523810e-01
619,1458,1074,5.000000e-01,1.680777,1.904762e+00
620,1458,1074,2.500000e-01,1.404093,8.095238e-01
621,1458,1074,1.250000e-01,1.680777,4.761905e-01
622,1458,1074,6.250000e-02,1.680777,2.380952e-01
623,1458,1074,5.000000e-01,1.404093,1.619048e+00
624,1458,1074,2.500000e-01,1.680777,9.523810e-01
625,1458,1074,5.000000e-01,1.680777,1.904762e+00
626,1458,1074,2.500000e-01,1.404093,8.095238e-01
627,1458,1074,1.250000e-01,1.680777,4.761905e-01
628,1458,1074,6.250000e-02,1.680777,2.380952e-01
629,1458,1074,5.000000e-01,1.404093,1.619048e+00
630,1458,1074,2.500000e-01,1.680777,9.523810e-01
631,1458,1074,5.000000e-01,1.680777,1.904762e+00
632,1458,1074,2.500000e-01,1.404093,8.095238e-01
633,1458,1074,1.250000e-01,1.680777,4.761905e-01
634,1458,1074,6.250000e-02,1.680777,2.380952e-01
635,1458,1074,5.000000e-01,1.404093,1.619048e+00
636,1458,1074,2.500000e-01,1.680777,9.523810e-01
637,1458,1074,5.000000e-01,1.680777,1.904762e+00
638,1458,1074,2.500000e-01,1.404093,8.095238e-01
639,1458,1074,1.250000e-01,1.680777,4.761905e-01
640,1458,1074,6.250000e-02,1.680777,2.380952e-01
641,1458,1074,5.000000e-01,1.404093,1.619048e+00
642,1458,1074,2.500000e-01,1.680777,9.523810e-01
643,1458,1074,5.000000e-01,1.680777,1.904762e+00
644,1458,1074,2.500000e-01,1.404093,8.095238e-01
645,1458,1074,1.250000e-01,1.680777,4.761905e-01
646,1458,1074,6.250000e-02,1.680777,2.380952e-01
647,1458,1074,5.000000e-01,1.404093,1.619048e+00
648,1458,1074,2.500000e-01,1.680777,9.523810e-01
649,1458,1074,5.000000e-01,1.680777,1.904762e+00
650,1458,1074,2.500000e-01,1.404093,8.095238e-01
651,1458,1074,1.250000e-01,1.680777,4.761905e-01
652,1458,1074,6.250000e-02,1.680777,2.380952e-01
653,1458,1074,5.000000e-01,1.404093,1.619048e+00
654,1458,1074,2.500000e-01,1.680777,9.523810e-01
655,1458,1074,5.000000e-01,1.680777,1.904762e+00
656,1458,1074,2.500000e-01,1.404093,8.095238e-01
657,1458,1074,1.250000e-01,1.680777,4.761905e-01
658,1458,1074,6.250000e-02,1.680777,2.380952e-01
659,1458,1074,5.000000e-01,1.404093,1.619048e+00
660,1458,1074,2.500000e-01,1.680777,9.523810e-01
661,1458,1074,5.000000e-01,1.680777,1.904762e+00
662,1458,1074,2.500000e-01,1.404093,8.095238e-01
663,1458,1074,1.250000e-01,1.680777,4.761905e-01
664,1458,1074,6.250000e-02,1.680777,2.380952e-01
665,1458,1074,5.000000e-01,1.404093,1.619048e+00
666,1458,1074,2.500000e-01,1.680777,9.523810e-01
667,1458,1074,5.000000e-01,1.680777,1.904762e+00
668,1458,1074,2.500000e-01,1.404093,8.095238e-01
669,1458,1074,1.250000e-01,1.680777,4.761905e-01
670,1458,1074,6.250000e-02,1.680777,2.380952e-01
671,1458,1074,5.000000e-01,1.404093,1.619048e+00
672,1458,1074,2.500000e-01,1.680777,9.523810e-01
673,1458,1074,5.000000e-01,1.680777,1.904762e+00
674,1458,1074,2.500000e-01,1.404093,8.095238e-01
675,1458,1074,1.250000e-01,1.680777,4.761905e-01
676,1458,1074,6.250000e-02,1.680777,2.380952e-01
677,1458,1074,5.000000e-01,1.404093,1.619048e+00
678,1458,1074,2.500000e-01,1.680777,9.523810e-01
679,1458,1074,5.000000e-01,1.680777,1.904762e+00
680,1458,1074,2.500000e-01,1.404093,8.095238e-01
681,1458,1074,1.250000e-01,1.680777,4.761905e-01
682,1458,1074,6.250000e-02,1.680777,2.380952e-01
683,1458,1074,5.000000e-01,1.404093,1.619048e+00
684,1458,1074,2.500000e-01,1.680777,9.523810e-01
685,1458,1074,5.000000e-01,1.680777,1.904762e+00
686,1458,1074,2.500000e-01,1.404093,8.095238e-01
687,1458,1074,1.250000e-01,1.680777,4.761905e-01
688,1458,1074,6.250000e-02,1.680777,2.380952e-01
689,1458,1074,5.000000e-01,1.404093,1.619048e+00
690,1458,1074,2.500000e-01,1.680777,9.523810e-01
691,1458,1074,5.000000e-01,1.680777,1.904762e+00
692,1458,1074,2.500000e-01,1.404093,8.095238e-01
693,1458,1074,1.250000e-01,1.680777,4.761905e-01
694,1458,1074,6.250000e-02,1.680777,2.380952e-01
695,1458,1074,5.000000e-01,1.404093,1.619048e+00
696,1458,1074,2.500000e-01,1.680777,9.523810e-01
697,1458,1074,5.000000e-01,1.680777,1.904762e+00
698,1458,1074,2.500000e-01,1.404093,8.095238e-01
699,1458,1074,1.250000e-01,1.680777,4.761905e-01
700,1458,1074,6.250000e-02,1.680777,2.380952e-01
701,1458,1074,5.000000e-01,1.404093,1.619048e+00
702,1458,1074,2.500000e-01,1.680777,9.523810e-01
703,1458,1074,5.000000e-01,1.680777,1.904762e+00
704,1458,1074,2.500000e-01,1.404093,8.095238e-01
705,1458,1074,1.250000e-01,1.680777,4.761905e-01
706,1458,1074,6.250000e-02,1.680777,2.380952e-01
707,1458,1074,5.000000e-01,1.404093,1.619048e+00
708,1458,1074,2.500000e-01,1.680777,9.523810e-01
709,1458,1074,5.000000e-01,1.680777,1.904762e+00
710,1458,1074,2.500000e-01,1.404093,8.095238e-01
711,1458,1074,1.250000e-01,1.680777,4.761905e-01
712,1458,1074,6.250000e-02,1.680777,2.380952e-01
713,1458,1074,5.000000e-01,1.404093,1.619048e+00
714,1458,1074,2.500000e-01,1.680777,9.523810e-01
715,1458,1074,5.000000e-01,1.680777,1.904762e+00
716,1458,1074,2.500000e-01,1.404093,8.095238e-01
717,1458,1074,1.250000e-01,1.680777,4.761905e-01
718,1458,1074,6.250000e-02,1.680777,2.380952e-01
719,1458,1074,5.000000e-01,1.404093,1.619048e+00
720,1458,1074,2.500000e-01,1.680777,9.523810e-01
721,1458,1074,5.000000e-01,1.680777,1.904762e+00
722,1458,1074,2.500000e-01,1.404093,8.095238e-01
723,1458,1074,1.250000e-01,1.680777,4.761905e-01
724,1458,1074,6.250000e-02,1.680777,2.380952e-01
725,1458,1074,5.000000e-01,1.404093,1.619048e+00
726,1458,1074,2.500000e-01,1.680777,9.523810e-01
727,1458,1074,5.000000e-01,1.680777,1.904762e+00
728,1458,1074,2.500000e-01,1.404093,8.095238e-01
729,1458,1074,1.250000e-01,1.680777,4.761905e-01
730,1458,1074,6.250000e-02,1.680777,2.380952e-01
731,1458,1074,5.000000e-01,1.404093,1.619048e+00
732,1458,1074,2.500000e-01,1.680777,9.523810e-01
733,1458,1074,5.000000e-01,1.680777,1.904762e+00
734,1458,1074,2.500000e-01,1.404093,8.095238e-01
735,1458,1074,1.250000e-01,1.680777,4.761905e-01
736,1458,1074,6.250000e-02,1.680777,2.380952e-01
737,1458,1074,5.000000e-01,1.404093,1.619048e+00
738,1458,1074,2.500000e-01,1.680777,9.523810e-01
739,1458,1074,5.000000e-01,1.680777,1.904762e+00
740,1458,1074,2.500000e-01,1.404093,8.095238e-01
741,1458,1074,1.250000e-01,1.680777,4.761905e-01
742,1458,1074,6.250000e-02,1.680777,2.380952e-01
743,1458,1074,5.000000e-01,1.404093,1.619048e+00
744,1458,1074,2.500000e-01,1.680777,9.523810e-01
745,1458,1074,5.000000e-01,1.680777,1.904762e+00
746,1458,1074,2.500000e-01,1.404093,8.095238e-01
747,1458,1074,1.250000e-01,1.680777,4.761905e-01
748,1458,1074,6.250000e-02,1.680777,2.380952e-01
749,1458,1074,5.000000e-01,1.404093,1.619048e+00
750,1458,1074,2.500000e-01,1.680777,9.523810e-01
751,1458,1074,5.000000e-01,1.680777,1.904762e+00
752,1458,1074,2.500000e-01,1.404093,8.095238e-01
753,1458,1074,1.250000e-01,1.680777,4.761905e-01
754,1458,1074,6.250000e-02,1.680777,2.380952e-01
755,1458,1074,5.000000e-01,1.404093,1.619048e+00
756,1458,1074,2.500000e-01,1.680777,9.523810e-01
757,1458,1074,5.000000e-01,1.680777,1.904762e+00
758,1458,1074,2.500000e-01,1.404093,8.095238e-01
759,1458,1074,1.250000e-01,1.680777,4.761905e-01
760,1458,1074,6.250000e-02,1.680777,2.380952e-01
761,1458,1074,5.000000e-01,1.404093,1.619048e+00
762,1458,1074,2.500000e-01,1.680777,9.523810e-01
763,1458,1074,5.000000e-01,1.680777,1.904762e+00
764,1458,1074,2.500000e-01,1.404093,8.095238e-01
765,1458,1074,1.250000e-01,1.680777,4.761905e-01
766,1458,1074,6.250000e-02,1.680777,2.380952e-01
767,1458,1074,5.000000e-01,1.404093,1.619048e+00
768,1458,1074,2.500000e-01,1.680777,9.523810e-01
769,1458,1074,5.000000e-01,1.680777,1.904762e+00
770,1458,1074,2.500000e-01,1.404093,8.095238e-01
771,1458,1074,1.250000e-01,1.680777,4.761905e-01
772,1458,1074,6.250000e-02,1.680777,2.380952e-01
773,1458,1074,5.000000e-01,1.404093,1.619048e+00
774,1458,1074,2.500000e-01,1.680777,9.523810e-01
775,1458,1074,5.000000e-01,1.680777,1.904762e+00
776,1458,1074,2.500000e-01,1.404093,8.095238e-01
777,1458,1074,1.250000e-01,1.680777,4.761905e-01
778,1458,1074,6.250000e-02,1.680777,2.380952e-01
779,1458,1074,5.000000e-01,1.404093,1.619048e+00
780,1458,1074,2.500000e-01,1.680777,9.523810e-01
781,1458,1074,5.000000e-01,1.680777,1.904762e+00
782,1458,1074,2.500000e-01,1.404093,8.095238e-01
783,1458,1074,1.250000e-01,1.680777,4.761905e-01
784,1458,1074,6.250000e-02,1.680777,2.380952e-01
785,1458,1074,5.000000e-01,1.404093,1.619048e+00
786,1458,1074,2.500000e-01,1.680777,9.523810e-01
787,1458,1074,5.000000e-01,1.680777,1.904762e+00
788,1458,1074,2.500000e-01,1.404093,8.095238e-01
789,1458,1074,1.250000e-01,1.680777,4.761905e-01
790,1458,1074,6.250000e-02,1.680777,2.380952e-01
791,1458,1074,5.000000e-01,1.404093,1.619048e+00
792,1458,1074,2.500000e-01,1.680777,9.523810e-01
793,1458,1074,5.000000e-01,1.680777,1.904762e+00
794,1458,1074,2.500000e-01,1.404093,8.095238e-01
795,1458,1074,1.250000e-01,1.680777,4.761905e-01
796,1458,1074,6.250000e-02,1.680777,2.380952e-01
797,1458,1074,5.000000e-01,1.404093,1.619048e+00
798,1458,1074,2.500000e-01,1.680777,9.523810e-01
799,1458,1074,5.000000e-01,1.680777,1.904762e+00
800,1458,1074,2.500000e-01,1.404093,8.095238e-01
801,1458,1074,1.250000e-01,1.680777,4.761905e-01
802,1458,1074,6.250000e-02,1.680777,2.380952e-01
803,1458,1074,5.000000e-01,1.404093,1.619048e+00
804,1458,1074,2.500000e-01,1.680777,9.523810e-01
805,1458,1074,5.000000e-01,1.680777,1.904762e+00
806,1458,1074,2.500000e-01,1.404093,8.095238e-01
807,1458,1074,1.250000e-01,1.680777,4.761905e-01
808,1458,1074,6.250000e-02,1.680777,2.380952e-01
809,1458,1074,5.000000e-01,1.404093,1.619048e+00
810,1458,1074,2.500000e-01,1.680777,9.523810e-01
811,1458,1074,5.000000e-01,1.680777,1.904762e+00
812,1458,1074,2.500000e-01,1.404093,8.095238e-01
813,1458,1074,1.250000e-01,1.680777,4.761905e-01
814,1458,1074,6.250000e-02,1.680777,2.380952e-01
815,1458,1074,5.000000e-01,1.404093,1.619048e+00
816,1458,1074,2.500000e-01,1.680777,9.523810e-01
817,1458,1074,5.000000e-01,1.680777,1.904762e+00
818,1458,1074,2.500000e-01,1.404093,8.095238e-01
819,1458,1074,1.250000e-01,1.680777,4.761905e-01
820,1458,1074,6.250000e-02,1.680777,2.380952e-01
821,1458,1074,5.000000e-01,1.404093,1.619048e+00
822,1458,1074,2.500000e-01,1.680777,9.523810e-01
823,1458,1074,5.000000e-01,1.680777,1.904762e+00
824,1458,1074,2.500000e-01,1.404093,8.095238e-01
825,1458,1074,1.250000e-01,1.680777,4.761905e-01
826,1458,1074,6.250000e-02,1.680777,2.380952e-01
827,1458,1074,5.000000e-01,1.404093,1.619048e+00
828,1458,1074,2.500000e-01,1.680777,9.523810e-01
829,1458,1074,5.000000e-01,1.680777,1.904762e+00
830,1458,1074,2.500000e-01,1.404093,8.095238e-01
831,1458,1074,1.250000e-01,1.680777,4.761905e-01
832,1458,1074,6.250000e-02,1.680777,2.380952e-01
833,1458,1074,5.000000e-01,1.404093,1.619048e+00
834,1458,1074,2.500000e-01,1.680777,9.523810e-01
835,1458,1074,5.000000e-01,1.680777,1.904762e+00
836,1458,1074,2.500000e-01,1.404093,8.095238e-01
837,1458,1074,1.250000e-01,1.680777,4.761905e-01
838,1458,1074,6.250000e-02,1.680777,2.380952e-01
839,1458,1074,5.000000e-01,1.404093,1.619048e+00
840,1458,1074,2.500000e-01,1.680777,9.523810e-01
841,1458,1074,5.000000e-01,1.680777,1.904762e+00
842,1458,1074,2.500000e-01,1.404093,8.095238e-01
843,1458,1074,1.250000e-01,1.680777,4.761905e-01
844,1458,1074,6.250000e-02,1.680777,2.380952e-01
845,1458,1074,5.000000e-01,1.404093,1.619048e+00
846,1458,1074,2.500000e-01,1.680777,9.523810e-01
847,1458,1074,5.000000e-01,1.680777,1.904762e+00
848,1458,1074,2.500000e-01,1.404093,8.095238e-01
849,1458,1074,1.250000e-01,1.680777,4.761905e-01
850,1458,1074,6.250000e-02,1.680777,2.380952e-01
851,1458,1074,5.000000e-01,1.404093,1.619048e+00
852,1458,1074,2.500000e-01,1.680777,9.523810e-01
853,1458,1074,5.000000e-01,1.680777,1.904762e+00
854,1458,1074,2.500000e-01,1.404093,8.095238e-01
855,1458,1074,1.250000e-01,1.680777,4.761905e-01
856,1458,1074,6.250000e-02,1.680777,2.380952e-01
857,1458,1074,5.000000e-01,1.404093,1.619048e+00
858,1458,1074,2.500000e-01,1.680777,9.523810e-01
859,1458,1074,5.000000e-01,1.680777,1.904762e+00
860,1458,1074,2.500000e-01,1.404093,8.095238e-01
861,1458,1074,1.250000e-01,1.680777,4.761905e-01
862,1458,1074,6.250000e-02,1.680777,2.380952e-01
863,1458,1074,5.000000e-01,1.404093,1.619048e+00
864,1458,1074,2.500000e-01,1.680777,9.523810e-01
865,1458,1074,5.000000e-01,1.680777,1.904762e+00
866,1458,1074,2.500000e-01,1.404093,8.095238e-01
867,1458,1074,1.250000e-01,1.680777,4.761905e-01
868,1458,1074,6.250000e-02,1.680777,2.380952e-01
869,1458,1074,5.000000e-01,1.404093,1.619048e+00
870,1458,1074,2.500000e-01,1.680777,9.523810e-01
871,1458,1074,5.000000e-01,1.680777,1.904762e+00
872,1458,1074,2.500000e-01,1.404093,8.095238e-01
873,1458,1074,1.250000e-01,1.680777,4.761905e-01
874,1458,1074,6.250000e-02,1.680777,2.380952e-01
875,1458,1074,5.000000e-01,1.404093,1.619048e+00
876,1458,1074,2.500000e-01,1.680777,9.523810e-01
877,1458,1074,5.000000e-01,1.680777,1.904762e+00
878,1458,1074,2.500000e-01,1.404093,8.095238e-01
879,1458,1074,1.250000e-01,1.680777,4.761905e-01
880,1458,1074,6.250000e-02,1.680777,2.380952e-01
881,1458,1074,5.000000e-01,1.404093,1.619048e+00
882,1458,1074,2.500000e-01,1.680777,9.523810e-01
883,1458,1074,5.000000e-01,1.680777,1.904762e+00
884,1458,1074,2.500000e-01,1.404093,8.095238e-01
885,1458,1074,1.250000e-01,1.680777,4.761905e-01
886,1458,1074,6.250000e-02,1.680777,2.380952e-01
887,1458,1074,5.000000e-01,1.404093,1.619048e+00
888,1458,1074,2.500000e-01,1.680777,9.523810e-01
889,1458,1074,5.000000e-01,1.680777,1.904762e+00
890,1458,1074,2.500000e-01,1.404093,8.095238e-01
891,1458,1074,1.250000e-01,1.680777,4.761905e-01
892,1458,1074,6.250000e-02,1.680777,2.380952e-01
893,1458,1074,5.000000e-01,1.404093,1.619048e+00
894,1458,1074,2.500000e-01,1.680777,9.523810e-01
895,1458,1074,5.000000e-01,1.680777,1.904762e+00
896,1458,1074,2.500000e-01,1.404093,8.095238e-01
897,1458,1074,1.250000e-01,1.680777,4.761905e-01
898,1458,1074,6.250000e-02,1.680777,2.380952e-01
899,1458,1074,5.000000e-01,1.404093,1.619048e+00
900,1458,1074,2.500000e-01,1.680777,9.523810e-01
901,1458,1074,5.000000e-01,1.680777,1.904762e+00
902,1458,1074,2.500000e-01,1.404093,8.095238e-01
903,1458,1074,1.250000e-01,1.680777,4.761905e-01
904,1458,1074,6.250000e-02,1.680777,2.380952e-01
905,1458,1074,5.000000e-01,1.404093,1.619048e+00
906,1458,1074,2.500000e-01,1.680777,9.523810e-01
907,1458,1074,5.000000e-01,1.680777,1.904762e+00
908,1458,1074,2.500000e-01,1.404093,8.095238e-01
909,1458,1074,1.250000e-01,1.680777,4.761905e-01
910,1458,1074,6.250000e-02,1.680777,2.380952e-01
911,1458,1074,5.000000e-01,1.404093,1.619048e+00
912,1458,1074,2.500000e-01,1.680777,9.523810e-01
913,1458,1074,5.000000e-01,1.680777,1.904762e+00
914,1458,1074,2.500000e-01,1.404093,8.095238e-01
915,1458,1074,1.250000e-01,1.680777,4.761905e-01
916,1458,1074,6.250000e-02,1.680777,2.380952e-01
917,1458,1074,5.000000e-01,1.404093,1.619048e+00
918,1458,1074,2.500000e-01,1.680777,9.523810e-01
919,1458,1074,5.000000e-01,1.680777,1.904762e+00
920,1458,1074,2.500000e-01,1.404093,8.095238e-01
921,1458,1074,1.250000e-01,1.680777,4.761905e-01
922,1458,1074,6.250000e-02,1.680777,2.380952e-01
923,1458,1074,5.000000e-01,1.404093,1.619048e+00
924,1458,1074,2.500000e-01,1.680777,9.523810e-01
925,1458,1074,5.000000e-01,1.680777,1.904762e+00
926,1458,1074,2.500000e-01,1.404093,8.095238e-01
927,1458,1074,1.250000e-01,1.680777,4.761905e-01
928,1458,1074,6.250000e-02,1.680777,2.380952e-01
929,1458,1074,5.000000e-01,1.404093,1.619048e+00
930,1458,1074,2.500000e-01,1.680777,9.523810e-01
931,1458,1074,5.000000e-01,1.680777,1.904762e+00
932,1458,1074,2.500000e-01,1.404093,8.095238e-01
933,1458,1074,1.250000e-01,1.680777,4.761905e-01
934,1458,1074,6.250000e-02,1.680777,2.380952e-01
935,1458,1074,5.000000e-01,1.404093,1.619048e+00
936,1458,1074,2.500000e-01,1.680777,9.523810e-01
937,1458,1074,5.000000e-01,1.680777,1.904762e+00
938,1458,1074,2.500000e-01,1.404093,8.095238e-01
939,1458,1074,1.250000e-01,1.680777,4.761905e-01
940,1458,1074,6.250000e-02,1.680777,2.380952e-01
941,1458,1074,5.000000e-01,1.404093,1.619048e+00
942,1458,1074,2.500000e-01,1.680777,9.523810e-01
943,1458,1074,5.000000e-01,1.680777,1.904762e+00
944,1458,1074,2.500000e-01,1.404093,8.095238e-01
945,1458,1074,1.250000e-01,1.680777,4.761905e-01
946,1458,1074,6.250000e-02,1.680777,2.380952e-01
947,1458,1074,5.000000e-01,1.404093,1.619048e+00
948,1458,1074,2.500000e-01,1.680777,9.523810e-01
949,1458,1074,5.000000e-01,1.680777,1.904762e+00
950,1458,1074,2.500000e-01,1.404093,8.095238e-01
951,1458,1074,1.250000e-01,1.680777,4.761905e-01
952,1458,1074,6.250000e-02,1.680777,2.380952e-01
953,1458,1074,5.000000e-01,1.404093,1.619048e+00
954,1458,1074,2.500000e-01,1.680777,9.523810e-01
955,1458,1074,5.000000e-01,1.680777,1.904762e+00
956,1458,1074,2.500000e-01,1.404093,8.095238e-01
957,1458,1074,1.250000e-01,1.680777,4.761905e-01
958,1458,1074,6.250000e-02,1.680777,2.380952e-01
959,1458,1074,5.000000e-01,1.404093,1.619048e+00
960,1458,1074,2.500000e-01,1.680777,9.523810e-01
