r,b,v_PF,P_r,P_b_given_r
9,47,8.911664607357962e-7,0.05473197662400528,0.00001628237304232373
9,48,7.038831411172523e-7,0.05473197662400528,0.000012860546695631879
9,49,5.535583452328368e-7,0.05473197662400528,0.000010113984171184635
9,50,4.350832548277073e-7,0.05473197662400528,7.949342992244156e-6
9,51,3.4345410501306345e-7,0.05473197662400528,6.275200096874001e-6
9,52,2.680930104455548e-7,0.05473197662400528,4.8982884774523205e-6
9,53,2.1212531625840816e-7,0.05473197662400528,3.875710861233005e-6
9,54,1.619384278094038e-7,0.05473197662400528,2.958753507513158e-6
9,55,1.2529842367003285e-7,0.05473197662400528,2.289309310548038e-6
9,56,9.63615338353316e-8,0.05473197662400528,1.7606075968589763e-6
9,57,7.409136407513331e-8,0.05473197662400528,1.3537125579096492e-6
9,58,5.7336663348973625e-8,0.05473197662400528,1.0475898530554064e-6
9,59,4.430515558306903e-8,0.05473197662400528,8.094930663190579e-7
9,60,3.3421813286229516e-8,0.05473197662400528,6.106450990401617e-7
9,61,2.6111104604672e-8,0.05473197662400528,4.770722019423605e-7
9,62,2.0070651662055658e-8,0.05473197662400528,3.6670796306034983e-7
9,63,1.4866958723079868e-8,0.05473197662400528,2.7163204474072047e-7
9,64,1.1581863229239164e-8,0.05473197662400528,2.1161054183742733e-7
9,65,8.09780185493923e-9,0.05473197662400528,1.4795376221416348e-7
9,66,6.234624528682988e-9,0.05473197662400528,1.1391191974507459e-7
9,67,4.415458642418941e-9,0.05473197662400528,8.06742039073797e-8
9,68,3.4456499278514487e-9,0.05473197662400528,6.29549696610116e-8
9,69,2.3340496921381393e-9,0.05473197662400528,4.264508311425449e-8
9,70,1.4961839560658539e-9,0.05473197662400528,2.7336559875121195e-8
9,71,1.1350518532493428e-9,0.05473197662400528,2.0738367646519686e-8
9,72,7.376726741355675e-10,0.05473197662400528,1.3477910348518758e-8
9,73,4.018164643498582e-10,0.05473197662400528,7.341530292432792e-9
9,74,0.0,0.05473197662400528,0.0
9,75,0.0,0.05473197662400528,0.0
9,76,0.0,0.05473197662400528,0.0
9,77,0.0,0.05473197662400528,0.0
9,78,0.0,0.05473197662400528,0.0
9,79,0.0,0.05473197662400528,0.0
9,80,0.0,0.05473197662400528,0.0
9,81,0.0,0.05473197662400528,0.0
9,82,0.0,0.05473197662400528,0.0
9,83,0.0,0.05473197662400528,0.0
9,84,0.0,0.05473197662400528,0.0
9,85,0.0,0.05473197662400528,0.0
9,86,0.0,0.05473197662400528,0.0
9,87,0.0,0.05473197662400528,0.0
9,88,0.0,0.05473197662400528,0.0
9,89,0.0,0.05473197662400528,0.0
9,90,0.0,0.05473197662400528,0.0
9,91,0.0,0.05473197662400528,0.0
9,92,0.0,0.05473197662400528,0.0
9,93,0.0,0.05473197662400528,0.0
9,94,0.0,0.05473197662400528,0.0
9,95,0.0,0.05473197662400528,0.0
9,96,0.0,0.05473197662400528,0.0
9,97,0.0,0.05473197662400528,0.0
9,98,0.0,0.05473197662400528,0.0
9,99,0.0,0.05473197662400528,0.0
9,100,0.0,0.05473197662400528,0.0
9,101,0.0,0.05473197662400528,0.0
9,102,0.0,0.05473197662400528,0.0
9,103,0.0,0.05473197662400528,0.0
9,104,0.0,0.05473197662400528,0.0
9,105,0.0,0.05473197662400528,0.0
9,106,0.0,0.05473197662400528,0.0
9,107,0.0,0.05473197662400528,0.0
9,108,0.0,0.05473197662400528,0.0
11,0,0.0,0.05047332920564357,0.0
11,1,0.0,0.05047332920564357,0.0
11,2,0.0,0.05047332920564357,0.0
11,3,0.0,0.05047332920564357,0.0
11,4,0.0,0.05047332920564357,0.0
11,5,0.014445938049104504,0.05047332920564357,0.2862093362268099
11,6,0.0,0.05047332920564357,0.0
11,7,0.0,0.05047332920564357,0.0
11,8,0.0,0.05047332920564357,0.0
11,9,0.0019853399167875855,0.05047332920564357,0.03933443559268127
11,10,0.0,0.05047332920564357,0.0
11,11,0.007544334333853864,0.05047332920564357,0.14947170025412768
11,12,0.0002464502231846731,0.05047332920564357,0.004882781204714287
11,13,0.0010129417219744594,0.05047332920564357,0.020068850973697996
11,14,0.01632891263377278,0.05047332920564357,0.32351566442633223
11,15,0.0008889304062999555,0.05047332920564357,0.017611883747120877
11,16,0.0018133718466637552,0.05047332920564357,0.03592732786211766
11,17,0.0018148529383067076,0.05047332920564357,0.03595667190710661
11,18,0.0010501457383939,0.05047332920564357,0.020805953459406046
11,19,0.0005934916706684514,0.05047332920564357,0.011758520391044294
11,20,0.00046929440733665083,0.05047332920564357,0.00929786908695093
11,21,0.0003533184134990692,0.05047332920564357,0.007000101222955661
11,22,0.0005758690842983441,0.05047332920564357,0.01140937388837736
11,23,0.00025974074199903004,0.05047332920564357,0.005146098862247979
11,24,0.0002854867720671403,0.05047332920564357,0.0056561906369199675
11,25,0.00015144537922798143,0.05047332920564357,0.0030005030698677963
11,26,0.00017085918743887406,0.05047332920564357,0.00338513805464946
11,27,0.00011766156132813518,0.05047332920564357,0.002331163075230217
11,28,0.0000779585589603596,0.05047332920564357,0.0015445495707789138
11,29,0.000058858701476599414,0.05047332920564357,0.0011661347171451938
11,30,0.00004645207292597162,0.05047332920564357,0.0009203290858170235
11,31,0.000038529104835939934,0.05047332920564357,0.0007633557255349798
11,32,0.000029035548387908616,0.05047332920564357,0.0005752651716237903
11,33,0.000024783596717759192,0.05047332920564357,0.0004910236179742245
11,34,0.000018365689255381368,0.05047332920564357,0.0003638691868442838
11,35,0.000014996231305224733,0.05047332920564357,0.00029711199045590124
11,36,0.000011519802411872776,0.05047332920564357,0.00022823543826359512
11,37,9.174628764587575e-6,0.05047332920564357,0.00018177181709586404
11,38,7.3774744507615906e-6,0.05047332920564357,0.00014616579819222019
11,39,5.8448954852523084e-6,0.05047332920564357,0.00011580166351695251
11,40,4.674034648179061e-6,0.05047332920564357,0.00009260404894505044
11,41,3.704229286811394e-6,0.05047332920564357,0.00007338983469307614
11,42,2.895899583433049e-6,0.05047332920564357,0.000057374847845567716
11,43,2.2833001192724777e-6,0.05047332920564357,0.00004523775536916981
11,44,1.82404902559086e-6,0.05047332920564357,0.00003613886886991611
11,45,1.4270760851422791e-6,0.05047332920564357,0.000028273864783674973
11,46,1.1351587612634253e-6,0.05047332920564357,0.000022490269200164032
11,47,8.888764460954929e-7,0.05047332920564357,0.000017610814663600694
11,48,7.030187289004999e-7,0.05047332920564357,0.000013928519080566087
11,49,5.578756296634249e-7,0.05047332920564357,0.000011052879579044038
11,50,4.3488123142248585e-7,0.05047332920564357,8.616059972003204e-6
11,51,3.4209443147081045e-7,0.05047332920564357,6.77772670942736e-6
11,52,2.6753552523044235e-7,0.05047332920564357,5.300532567218261e-6
11,53,2.122620243846201e-7,0.05047332920564357,4.205429436203833e-6
11,54,1.6399719979701607e-7,0.05047332920564357,3.249185309905792e-6
11,55,1.2584086146316934e-7,0.05047332920564357,2.493214999756717e-6
11,56,9.632982401972364e-8,0.05047332920564357,1.9085292279264337e-6
11,57,7.44213204150555e-8,0.05047332920564357,1.4744682307727433e-6
11,58,5.7367833602578634e-8,0.05047332920564357,1.1365969811272955e-6
11,59,4.418025750475898e-8,0.05047332920564357,8.753188703831142e-7
11,60,3.3492760345590095e-8,0.05047332920564357,6.635734331914284e-7
11,61,2.62489661964985e-8,0.05047332920564357,5.200561684677524e-7
11,62,2.0210133229239693e-8,0.05047332920564357,4.004121294812457e-7
11,63,1.5100513140786432e-8,0.05047332920564357,2.991780684658701e-7
11,64,1.1446718280676994e-8,0.05047332920564357,2.2678746301912464e-7
11,65,8.732130441224773e-9,0.05047332920564357,1.7300484391761516e-7
11,66,6.13040716695608e-9,0.05047332920564357,1.2145834767464916e-7
11,67,4.4681262248158655e-9,0.05047332920564357,8.8524499872227e-8
11,68,3.461530636341162e-9,0.05047332920564357,6.858138131205576e-8
11,69,2.18746110743492e-9,0.05047332920564357,4.333895033003556e-8
11,70,1.7415065563897685e-9,0.05047332920564357,3.4503500834952764e-8
11,71,1.0368354863486631e-9,0.05047332920564357,2.0542244838343883e-8
11,72,7.453739261069043e-10,0.05047332920564357,1.4767679046294452e-8
11,73,4.431736807327845e-10,0.05047332920564357,8.780353658209492e-9
11,74,0.0,0.05047332920564357,0.0
11,75,0.0,0.05047332920564357,0.0
11,76,0.0,0.05047332920564357,0.0
11,77,0.0,0.05047332920564357,0.0
11,78,0.0,0.05047332920564357,0.0
11,79,0.0,0.05047332920564357,0.0
11,80,0.0,0.05047332920564357,0.0
11,81,0.0,0.05047332920564357,0.0
11,82,0.0,0.05047332920564357,0.0
11,83,0.0,0.05047332920564357,0.0
11,84,0.0,0.05047332920564357,0.0
11,85,0.0,0.05047332920564357,0.0
11,86,0.0,0.05047332920564357,0.0
11,87,0.0,0.05047332920564357,0.0
11,88,0.0,0.05047332920564357,0.0
11,89,0.0,0.05047332920564357,0.0
11,90,0.0,0.05047332920564357,0.0
11,91,0.0,0.05047332920564357,0.0
11,92,0.0,0.05047332920564357,0.0
11,93,0.0,0.05047332920564357,0.0
11,94,0.0,0.05047332920564357,0.0
11,95,0.0,0.05047332920564357,0.0
11,96,0.0,0.05047332920564357,0.0
11,97,0.0,0.05047332920564357,0.0
11,98,0.0,0.05047332920564357,0.0
11,99,0.0,0.05047332920564357,0.0
11,100,0.0,0.05047332920564357,0.0
11,101,0.0,0.05047332920564357,0.0
11,102,0.0,0.05047332920564357,0.0
11,103,0.0,0.05047332920564357,0.0
11,104,0.0,0.05047332920564357,0.0
11,105,0.0,0.05047332920564357,0.0
11,106,0.0,0.05047332920564357,0.0
11,107,0.0,0.05047332920564357,0.0
11,108,0.0,0.05047332920564357,0.0
13,0,0.0,0.03413015902747531,0.0
13,1,0.0,0.03413015902747531,0.0
13,2,0.0,0.03413015902747531,0.0
13,3,0.0,0.03413015902747531,0.0
13,4,0.0,0.03413015902747531,0.0
13,5,0.0,0.03413015902747531,0.0
13,6,0.016639083193255622,0.03413015902747531,0.48751847830128486
13,7,0.0,0.03413015902747531,0.0
13,8,0.0,0.03413015902747531,0.0
13,9,0.0,0.03413015902747531,0.0
13,10,0.0012177383988375636,0.03413015902747531,0.03567924772507697
13,11,0.0016817899266109088,0.03413015902747531,0.04927577176704749
13,12,0.0013887204620333978,0.03413015902747531,0.04068895374661033
13,13,0.0018973826507794039,0.03413015902747531,0.05559255230108894
13,14,0.000626430216100463,0.03413015902747531,0.018354154623076234
13,15,0.0023868008739640727,0.03413015902747531,0.06993231036640236
13,16,0.0010186971424621656,0.03413015902747531,0.029847418573177423
13,17,0.0015504249121616482,0.03413015902747531,0.04542682941833152
13,18,0.0009815827995199623,0.03413015902747531,0.028759983178800103
13,19,0.0021855562507298873,0.03413015902747531,0.0640359234473675
13,20,0.0004369976994469405,0.03413015902747531,0.012803857699436752
13,21,0.0005313199649715029,0.03413015902747531,0.015567462329835092
13,22,0.0002996339725985013,0.03413015902747531,0.008779155478217705
13,23,0.0002254866555244296,0.03413015902747531,0.00660666876304061
13,24,0.00022634431258067907,0.03413015902747531,0.006631797771538902
13,25,0.00018535208417831998,0.03413015902747531,0.005430741885178697
13,26,0.00013837526474459722,0.03413015902747531,0.004054339876740773
13,27,0.00013497840982445655,0.03413015902747531,0.003954813387063237
13,28,0.00008662532045043061,0.03413015902747531,0.002538087220182475
13,29,0.00005738549231110597,0.03413015902747531,0.0016813719580066932
13,30,0.00004736245121069318,0.03413015902747531,0.0013877008651663673
13,31,0.000041884734075461185,0.03413015902747531,0.001227205945385233
13,32,0.000029338854440299322,0.03413015902747531,0.000859616693162229
13,33,0.000025041269617283208,0.03413015902747531,0.0007336991778187906
13,34,0.00001844289335244784,0.03413015902747531,0.0005403693940482676
13,35,0.000014789587541985203,0.03413015902747531,0.00043332899592056853
13,36,0.000011917215721053323,0.03413015902747531,0.0003491696511422575
13,37,9.187964596038342e-6,0.03413015902747531,0.0002692036854748285
13,38,7.496372575498089e-6,0.03413015902747531,0.000219640716278626
13,39,5.9540769349719236e-6,0.03413015902747531,0.00017445207126573302
13,40,4.715030991005142e-6,0.03413015902747531,0.00013814852099603372
13,41,3.6606951540053003e-6,0.03413015902747531,0.00010725690293615051
13,42,2.877488444063033e-6,0.03413015902747531,0.00008430925978828901
13,43,2.306484458060505e-6,0.03413015902747531,0.00006757907152450562
13,44,1.8145851815142264e-6,0.03413015902747531,0.00005316661958865932
13,45,1.4288491747609154e-6,0.03413015902747531,0.00004186470896929222
13,46,1.1348625377475128e-6,0.03413015902747531,0.000033251018163552385
13,47,8.948885495605698e-7,0.03413015902747531,0.000026219876351591874
13,48,6.995417239371753e-7,0.03413015902747531,0.000020496292542148232
13,49,5.532896596040353e-7,0.03413015902747531,0.000016211165589900374
13,50,4.349245740434447e-7,0.03413015902747531,0.000012743115954816492
13,51,3.431339140407519e-7,0.03413015902747531,0.000010053686353014757
13,52,2.670411062872754e-7,0.03413015902747531,7.824197539551548e-6
13,53,2.1268298762573374e-7,0.03413015902747531,6.231526417867571e-6
13,54,1.6236550450654567e-7,0.03413015902747531,4.7572443004393544e-6
13,55,1.2523539780749078e-7,0.03413015902747531,3.669347034295221e-6
13,56,9.645458826157798e-8,0.03413015902747531,2.826080833198888e-6
13,57,7.478969544018402e-8,0.03413015902747531,2.1913081442127814e-6
13,58,5.7405575631206145e-8,0.03413015902747531,1.6819603912479214e-6
13,59,4.4289916552133524e-8,0.03413015902747531,1.2976768293543389e-6
13,60,3.382944742647815e-8,0.03413015902747531,9.91189270440988e-7
13,61,2.5710562690335456e-8,0.03413015902747531,7.53309196996066e-7
13,62,1.9968047369742308e-8,0.03413015902747531,5.850557963608585e-7
13,63,1.4405059404965742e-8,0.03413015902747531,4.22062475400992e-7
13,64,1.1295285315499166e-8,0.03413015902747531,3.3094733916728267e-7
13,65,8.468455929056514e-9,0.03413015902747531,2.481223694926026e-7
13,66,5.792543109290963e-9,0.03413015902747531,1.6971919482203044e-7
13,67,4.620112646338637e-9,0.03413015902747531,1.3536745148533807e-7
13,68,3.5571709034568907e-9,0.03413015902747531,1.0422368382735377e-7
13,69,2.2858137757601024e-9,0.03413015902747531,6.697342880588359e-8
13,70,1.5959165640721136e-9,0.03413015902747531,4.6759716612728816e-8
13,71,9.506592453936848e-10,0.03413015902747531,2.78539354190641e-8
13,72,7.402296817486096e-10,0.03413015902747531,2.168843342196892e-8
13,73,3.4588499845591983e-10,0.03413015902747531,1.013429202534559e-8
13,74,0.0,0.03413015902747531,0.0
13,75,0.0,0.03413015902747531,0.0
13,76,0.0,0.03413015902747531,0.0
13,77,0.0,0.03413015902747531,0.0
13,78,0.0,0.03413015902747531,0.0
13,79,0.0,0.03413015902747531,0.0
13,80,0.0,0.03413015902747531,0.0
13,81,0.0,0.03413015902747531,0.0
13,82,0.0,0.03413015902747531,0.0
13,83,0.0,0.03413015902747531,0.0
13,84,0.0,0.03413015902747531,0.0
13,85,0.0,0.03413015902747531,0.0
13,86,0.0,0.03413015902747531,0.0
13,87,0.0,0.03413015902747531,0.0
13,88,0.0,0.03413015902747531,0.0
13,89,0.0,0.03413015902747531,0.0
13,90,0.0,0.03413015902747531,0.0
13,91,0.0,0.03413015902747531,0.0
13,92,0.0,0.03413015902747531,0.0
13,93,0.0,0.03413015902747531,0.0
13,94,0.0,0.03413015902747531,0.0
13,95,0.0,0.03413015902747531,0.0
13,96,0.0,0.03413015902747531,0.0
13,97,0.0,0.03413015902747531,0.0
13,98,0.0,0.03413015902747531,0.0
13,99,0.0,0.03413015902747531,0.0
13,100,0.0,0.03413015902747531,0.0
13,101,0.0,0.03413015902747531,0.0
13,102,0.0,0.03413015902747531,0.0
13,103,0.0,0.03413015902747531,0.0
13,104,0.0,0.03413015902747531,0.0
13,105,0.0,0.03413015902747531,0.0
13,106,0.0,0.03413015902747531,0.0
13,107,0.0,0.03413015902747531,0.0
13,108,0.0,0.03413015902747531,0.0
15,0,0.0,0.07092653120360551,0.0
15,1,0.0,0.07092653120360551,0.0
15,2,0.0,0.07092653120360551,0.0
15,3,0.0,0.07092653120360551,0.0
15,4,0.0,0.07092653120360551,0.0
15,5,0.0,0.07092653120360551,0.0
15,6,0.0,0.07092653120360551,0.0
15,7,0.0,0.07092653120360551,0.0
15,8,0.0,0.07092653120360551,0.0
15,9,0.006531875728547038,0.07092653120360551,0.09209354549986781
15,10,0.00019977626083109983,0.07092653120360551,0.0028166647577563234
15,11,0.0,0.07092653120360551,0.0
15,12,0.015551734205224349,0.07092653120360551,0.21926539958059849
15,13,0.0026983542523746793,0.07092653120360551,0.038044356696771746
15,14,0.0017449343484700617,0.07092653120360551,0.024601997572120924
15,15,0.0010267887311353355,0.07092653120360551,0.014476793291748339
15,16,0.038170163972940756,0.07092653120360551,0.5381648210507777
15,17,0.0005571116154723991,0.07092653120360551,0.007854770366157122
15,18,0.0009231120175809263,0.07092653120360551,0.013015045314016436
15,19,0.0006190000544090625,0.07092653120360551,0.008727341432109906
15,20,0.0006797483119972766,0.07092653120360551,0.009583836971329595
15,21,0.0006154693040253225,0.07092653120360551,0.008677561042122915
15,22,0.0003311154147781664,0.07092653120360551,0.004668428148948222
15,23,0.00028312323184429325,0.07092653120360551,0.003991781735829495
15,24,0.00024424194690710467,0.07092653120360551,0.0034435907517593187
15,25,0.00016506592952754157,0.07092653120360551,0.0023272804510021004
15,26,0.00011714541320536516,0.07092653120360551,0.0016516444723495818
15,27,0.00010015866750939482,0.07092653120360551,0.0014121467074411686
15,28,0.0000801609873397805,0.07092653120360551,0.0011301974871669117
15,29,0.00005751076784048296,0.07092653120360551,0.0008108498592069794
15,30,0.000047495661376085536,0.07092653120360551,0.0006696459078161025
15,31,0.00003907859206082518,0.07092653120360551,0.0005509728362246291
15,32,0.00002979722518050168,0.07092653120360551,0.0004201139499542726
15,33,0.00002411705079777828,0.07092653120360551,0.0003400286238240889
15,34,0.000018061454379379322,0.07092653120360551,0.0002546501862262394
15,35,0.000014816946679001761,0.07092653120360551,0.0002089055594227136
15,36,0.00001201685611033808,0.07092653120360551,0.00016942681259628852
15,37,9.367384711400318e-6,0.07092653120360551,0.00013207165996190906
15,38,7.406849664018917e-6,0.07092653120360551,0.00010442988735423162
15,39,5.7848325838984735e-6,0.07092653120360551,0.00008156091219648431
15,40,4.7033190627109345e-6,0.07092653120360551,0.00006631254881490446
15,41,3.661777458432438e-6,0.07092653120360551,0.000051627753342691226
15,42,2.881981945952448e-6,0.07092653120360551,0.000040633341248273876
15,43,2.2872902555097953e-6,0.07092653120360551,0.000032248725782793145
15,44,1.8142739878334964e-6,0.07092653120360551,0.000025579623831106926
15,45,1.4211433607220016e-6,0.07092653120360551,0.00002003683722586674
15,46,1.1249668152283046e-6,0.07092653120360551,0.000015861015562694226
15,47,8.950832035665888e-7,0.07092653120360551,0.000012619864363549867
15,48,7.031594687685164e-7,0.07092653120360551,9.91391312723287e-6
15,49,5.554244095945748e-7,0.07092653120360551,7.830982287857046e-6
15,50,4.334374862035935e-7,0.07092653120360551,6.11107689673057e-6
15,51,3.4077619625566687e-7,0.07092653120360551,4.804636438195693e-6
15,52,2.6795587341974324e-7,0.07092653120360551,3.777935687430346e-6
15,53,2.1157753984938692e-7,0.07092653120360551,2.983052128152455e-6
15,54,1.627443240090707e-7,0.07092653120360551,2.294547911019194e-6
15,55,1.2502114518031345e-7,0.07092653120360551,1.7626851766008554e-6
15,56,9.685378533700895e-8,0.07092653120360551,1.365550855137343e-6
15,57,7.494600687774013e-8,0.07092653120360551,1.0566709749641653e-6
15,58,5.6958857146363804e-8,0.07092653120360551,8.03068417132295e-7
15,59,4.385820414354222e-8,0.07092653120360551,6.183610476824322e-7
15,60,3.3922495949102714e-8,0.07092653120360551,4.782765401528375e-7
15,61,2.6135519077868472e-8,0.07092653120360551,3.6848720266387266e-7
15,62,1.9816925822700924e-8,0.07092653120360551,2.794007473143356e-7
15,63,1.4943170743435525e-8,0.07092653120360551,2.1068520467381744e-7
15,64,1.0840590008731288e-8,0.07092653120360551,1.5284252345024047e-7
15,65,8.309205858572584e-9,0.07092653120360551,1.1715229431874698e-7
15,66,6.309449079846724e-9,0.07092653120360551,8.895753074028788e-8
15,67,4.662944462327901e-9,0.07092653120360551,6.574330343242364e-8
15,68,3.3314114239957955e-9,0.07092653120360551,4.696989077941042e-8
15,69,2.2233034698239345e-9,0.07092653120360551,3.13465699237652e-8
15,70,1.6826533512477418e-9,0.07092653120360551,2.3723891789060242e-8
15,71,1.3196863729747094e-9,0.07092653120360551,1.8606385376247246e-8
15,72,7.265720021140618e-10,0.07092653120360551,1.0244008691589967e-8
15,73,4.1478746611818467e-10,0.07092653120360551,5.84812846588357e-9
15,74,0.0,0.07092653120360551,0.0
15,75,0.0,0.07092653120360551,0.0
15,76,0.0,0.07092653120360551,0.0
15,77,0.0,0.07092653120360551,0.0
15,78,0.0,0.07092653120360551,0.0
15,79,0.0,0.07092653120360551,0.0
15,80,0.0,0.07092653120360551,0.0
15,81,0.0,0.07092653120360551,0.0
15,82,0.0,0.07092653120360551,0.0
15,83,0.0,0.07092653120360551,0.0
15,84,0.0,0.07092653120360551,0.0
15,85,0.0,0.07092653120360551,0.0
15,86,0.0,0.07092653120360551,0.0
15,87,0.0,0.07092653120360551,0.0
15,88,0.0,0.07092653120360551,0.0
15,89,0.0,0.07092653120360551,0.0
15,90,0.0,0.07092653120360551,0.0
15,91,0.0,0.07092653120360551,0.0
15,92,0.0,0.07092653120360551,0.0
15,93,0.0,0.07092653120360551,0.0
15,94,0.0,0.07092653120360551,0.0
15,95,0.0,0.07092653120360551,0.0
15,96,0.0,0.07092653120360551,0.0
15,97,0.0,0.07092653120360551,0.0
15,98,0.0,0.07092653120360551,0.0
15,99,0.0,0.07092653120360551,0.0
15,100,0.0,0.07092653120360551,0.0
15,101,0.0,0.07092653120360551,0.0
15,102,0.0,0.07092653120360551,0.0
15,103,0.0,0.07092653120360551,0.0
15,104,0.0,0.07092653120360551,0.0
15,105,0.0,0.07092653120360551,0.0
15,106,0.0,0.07092653120360551,0.0
15,107,0.0,0.07092653120360551,0.0
15,108,0.0,0.07092653120360551,0.0
17,0,0.0,0.06766514495482626,0.0
17,1,0.0,0.06766514495482626,0.0
17,2,0.0,0.06766514495482626,0.0
17,3,0.0,0.06766514495482626,0.0
17,4,0.0,0.06766514495482626,0.0
17,5,0.0,0.06766514495482626,0.0
17,6,0.0155569804099703,0.06766514495482626,0.22991128475903294
17,7,0.0,0.06766514495482626,0.0
17,8,0.0,0.06766514495482626,0.0
17,9,0.003821185254551235,0.06766514495482626,0.056471988009517846
17,10,0.0,0.06766514495482626,0.0
17,11,0.0003908508096358849,0.06766514495482626,0.005776250237797018
17,12,0.0011856555604630656,0.06766514495482626,0.01752239740644342
17,13,0.0011930121466667914,0.06766514495482626,0.01763111787410276
17,14,0.022331302704512106,0.06766514495482626,0.33002667354692944
17,15,0.014777486900105729,0.06766514495482626,0.21839141717602595
17,16,0.001431382497685269,0.06766514495482626,0.02115391164300129
17,17,0.002299564583038811,0.06766514495482626,0.03398447730473373
17,18,0.0012760315865565708,0.06766514495482626,0.018858033739652207
17,19,0.0006219639585234866,0.06766514495482626,0.009191792302206908
17,20,0.0005665791871494915,0.06766514495482626,0.008373279736971582
17,21,0.00035145401722326455,0.06766514495482626,0.005194018537282345
17,22,0.00042785742858285016,0.06766514495482626,0.0063231583833669594
17,23,0.0003494671760126357,0.06766514495482626,0.005164655691581575
17,24,0.00021980057166359347,0.06766514495482626,0.0032483573605041997
17,25,0.00022676457587429377,0.06766514495482626,0.003351275993359409
17,26,0.00013494498823643814,0.06766514495482626,0.0019943057585486354
17,27,0.00012153098639784071,0.06766514495482626,0.001796064820063205
17,28,0.00009263845585371777,0.06766514495482626,0.0013690720076867326
17,29,0.00006143445752712202,0.06766514495482626,0.0009079188046982846
17,30,0.00004697798149157511,0.06766514495482626,0.0006942714971339817
17,31,0.00003656840146096578,0.06766514495482626,0.0005404318794466355
17,32,0.00003028977330900072,0.06766514495482626,0.00044764218460216693
17,33,0.000023491438577382103,0.06766514495482626,0.00034717192423167287
17,34,0.000019091453694715874,0.06766514495482626,0.00028214605477401203
17,35,0.00001472697915102909,0.06766514495482626,0.00021764498045280075
17,36,0.000011785709832044558,0.06766514495482626,0.00017417696865812944
17,37,9.142878031178495e-6,0.06766514495482626,0.00013511946272016926
17,38,7.290153752746022e-6,0.06766514495482626,0.00010773868522136444
17,39,5.860214173326121e-6,0.06766514495482626,0.00008660609797316539
17,40,4.6401331808103915e-6,0.06766514495482626,0.00006857493889813106
17,41,3.707977045343105e-6,0.06766514495482626,0.00005479892266274723
17,42,2.9042124366943975e-6,0.06766514495482626,0.00004292036082436934
17,43,2.306335752982165e-6,0.06766514495482626,0.0000340845461060032
17,44,1.8103091869421631e-6,0.06766514495482626,0.000026753939390076512
17,45,1.4326958045314394e-6,0.06766514495482626,0.000021173320555034907
17,46,1.1262937269695806e-6,0.06766514495482626,0.000016645109202404024
17,47,8.940989585598782e-7,0.06766514495482626,0.000013213582253563266
17,48,6.995664942786971e-7,0.06766514495482626,0.000010338653596999353
17,49,5.539532238794118e-7,0.06766514495482626,8.18668495056406e-6
17,50,4.3675844302917316e-7,0.06766514495482626,6.454703427011887e-6
17,51,3.412611422174962e-7,0.06766514495482626,5.043381528929327e-6
17,52,2.675221004502127e-7,0.06766514495482626,3.953617488424985e-6
17,53,2.1205448498049388e-7,0.06766514495482626,3.1338805986754778e-6
17,54,1.6370041610480798e-7,0.06766514495482626,2.419272377441821e-6
17,55,1.2614284885521142e-7,0.06766514495482626,1.8642219556231691e-6
17,56,9.671811630009819e-8,0.06766514495482626,1.4293639120209956e-6
17,57,7.484243090481591e-8,0.06766514495482626,1.1060706506249453e-6
17,58,5.739850010926885e-8,0.06766514495482626,8.482727724530629e-7
17,59,4.463077724596012e-8,0.06766514495482626,6.595829695740096e-7
17,60,3.3718921516678594e-8,0.06766514495482626,4.98320391380076e-7
17,61,2.5808420366010507e-8,0.06766514495482626,3.8141380445191384e-7
17,62,1.966538403026869e-8,0.06766514495482626,2.9062797461525346e-7
17,63,1.5262401587738967e-8,0.06766514495482626,2.255578052471218e-7
17,64,1.1227501700313829e-8,0.06766514495482626,1.659274018818609e-7
17,65,8.82954345654197e-9,0.06766514495482626,1.3048879836785448e-7
17,66,6.27541063257867e-9,0.06766514495482626,9.274214422755142e-8
17,67,4.636043564269411e-9,0.06766514495482626,6.851449985608495e-8
17,68,3.3272656362343937e-9,0.06766514495482626,4.917251915230065e-8
17,69,2.60041451867624e-9,0.06766514495482626,3.8430635453634154e-8
17,70,1.5429553467462158e-9,0.06766514495482626,2.2802808562315267e-8
17,71,1.064062223664694e-9,0.06766514495482626,1.57254111311676e-8
17,72,7.004619724544834e-10,0.06766514495482626,1.0351887562231882e-8
17,73,4.5126404959522263e-10,0.06766514495482626,6.669076817857847e-9
17,74,0.0,0.06766514495482626,0.0
17,75,0.0,0.06766514495482626,0.0
17,76,0.0,0.06766514495482626,0.0
17,77,0.0,0.06766514495482626,0.0
17,78,0.0,0.06766514495482626,0.0
17,79,0.0,0.06766514495482626,0.0
17,80,0.0,0.06766514495482626,0.0
17,81,0.0,0.06766514495482626,0.0
17,82,0.0,0.06766514495482626,0.0
17,83,0.0,0.06766514495482626,0.0
17,84,0.0,0.06766514495482626,0.0
17,85,0.0,0.06766514495482626,0.0
17,86,0.0,0.06766514495482626,0.0
17,87,0.0,0.06766514495482626,0.0
17,88,0.0,0.06766514495482626,0.0
17,89,0.0,0.06766514495482626,0.0
17,90,0.0,0.06766514495482626,0.0
17,91,0.0,0.06766514495482626,0.0
17,92,0.0,0.06766514495482626,0.0
17,93,0.0,0.06766514495482626,0.0
17,94,0.0,0.06766514495482626,0.0
17,95,0.0,0.06766514495482626,0.0
