label;inftype;chi;L0_re;L0_im;L1_re;L1_im;L2_re;L2_im
p5a*p17b;(1,0);[6, -1, -1/2]~;1.02491448474793885277140610729959974407941384107548;-0.19881617967624265250859761623581041350248870942736;0.83199258925947024265633089457351100709095493320941;0.02567758075459272911610730012005631497376409054634
p5a*p17b;(1,0);[7, -1, -1/2]~;1.21292663353599439975811552032424119692647515232227;0.69797841504796465917841963431079371919631747283774;0.98938494970343702313964646544316569930029133172536;0.30687585336323629228288315325522451519913170242623
p5a*p17b;(1,0);[8, -1, -1/2]~;1.20603601040193104802257220589115384961998249844341;0.23487601174184751933549703230360322454332634978945;1.26839722043150853072893803462133899140148129837349;0.15147472858187536596056343024932592371295073208703
p5a*p17b;(1,0);[9, -1, -1/2]~;0.58055881074824560597505385510309040924138573815614;-1.37592524402847767266173279695243690403153918044540;1.09867531859332286202225211765993388165727991374834;-0.46591034515417091009120723787162004630542860568612
p5a*p17b;(1,0);[10, -1, -1/2]~;0.92168469494155816897335849319395715009852578980856;-0.36337188138648689298926981744623194186713676092541;0.81668221967821270923223283612750219559230627475774;-0.21250544143859151742866082233043612299378021792780
p5a*p17b;(1,0);[11, -1, -1/2]~;0.05496162329218215134275859826648464081589438496638;0.29005472272077505679245859705626211972778617422442;0.66092158204624221253586013674038949498181503271607;0.07038530750061364244033319150978407281347081963193
p5a*p17b;(1,0);[12, -1, -1/2]~;0.53262982414227154370096030832144096840520039846724;0.54166360376511708304166115380206591384700408876560;0.80708137714871223760701932007042860713108122299433;0.33725706228990956714914653395075252027322221881152
p5a*p17b;(1,0);[13, -1, -1/2]~;1.58472347337998872803005534348187891820443347842819;1.42028416808456179171455068924862213298875681197871;1.30900753084138904989398288908180807803315412274448;0.46386465698870584638718525986519206751750117038567
p5a*p17b;(1,0);[14, -1, -1/2]~;2.28404567325217321916385668181589917569746853966937;-0.91700765245781353507111104209309617458145863684474;1.50879496039980291884056678890068079133018416674780;-0.28402689664834083996714380383665260348785599316594
p5a*p17b;(1,0);[15, -1, -1/2]~;0.14592970359432671850977517267651573609513508493663;-1.00505897913032683570033909538672542725679905565682;0.84481435329084362488642250040604016631187873383078;-0.43386313646377653752758542441951071030321510156115
p5a*p17b;(2,0);[0, -2, -1]~;1.38596734066845504419280050484808254170175226013345;1.36246555538361302616150194719401344394795285486636;1.33215164587290644428145320968764623584836850161182;0.64675524399931223061573479139208224912374197436683
p5a*p17b;(2,0);[1, -2, -1]~;5.72603479845552103458882015098205007350787775183800;0.31416518860864257473442318934357793028475664676054;1.95126735865124264820364904390718709219692186946495;-0.10520369473978028138049935720287760617344866184676
p5a*p17b;(2,0);[2, -2, -1]~;0.55674763846861735119365853088099603829422186345804;-0.34408896372984398024189934038897350835115565227315;0.85607167685404896463408404526754534245030761944796;-0.33570849540608321979457919686150827689535574149504
p5a*p17b;(2,0);[3, -2, -1]~;2.19241956529844567799845394181705273113473456390708;-1.61181300202388152315859593809046916083915648384881;0.90029310514868780749485785177231294825396424541278;-0.22191841550554832122720758274220561270721402618070
p5a*p17b;(2,0);[4, -2, -1]~;1.11234020837682007398528178225013248899699519238435;-0.28040966913621831856980717572182371231698916324478;0.87405954495708935220602494322711237401498077636746;-0.00171835289919967511824582271622927939398042722141
p5a*p17b;(2,0);[5, -2, -1]~;-1.62463445018073274475318721721066697091439524679906;-1.65420436483755290726147945061388967494952963753189;0.74734103076500496000890771287735883763965138582117;0.25629084870116180429840423810363743661180001738348
p5a*p17b;(2,0);[6, -2, -1]~;3.71128477661670606038882329807907893940543593317421;-3.98777758101446336191556772206015072380733585537979;1.78452342494356336020242892290324332720321235430350;-0.51112217111387153189067318270760477657897380006360
p5a*p17b;(2,0);[7, -2, -1]~;-0.79057321148857218326472057672370294821404761906735;2.07051136560882849286808770687988623002365821942528;0.69170431820977255510849061767761824697443538319692;-0.30314165841072424866382021036463814744824410246066
p5a*p17b;(2,0);[8, -2, -1]~;-0.19483667038216475674759424108489756825389745092479;0.55078638916972413244890193826106341749097929219353;0.44393639876673294744337812897390267395471248892423;0.03290830967182236819117612411860703380735097083047
p5a*p17b;(2,0);[9, -2, -1]~;-0.86387891681856364072370861095519289295623953328888;-1.27685966265911599601597804550291694657485100054144;0.52044636287141885339927985840008131241957788383546;0.07138897053308628872847804571454570013001045266938
p5a*p17b;(2,0);[10, -2, -1]~;-1.11829666335415415721823781176237000406122022550866;3.02304374128583349835781545820299722463848567987710;0.78148189487518844699253126622842920146184520551986;0.77176949793489344601898294186770717297966673657022
p5a*p17b;(2,0);[11, -2, -1]~;4.34775585330110822642350647853351849843413764942538;4.32724770336872262955673309282733066898272799977781;1.94758223753500280038098833915864897337219806670772;0.75896597811404000529684986728982799671257295914123
p5a*p17b;(2,0);[12, -2, -1]~;1.63001033549197359955263151801825786248451751233790;-1.17585190152797326549647554351086252135894230998180;1.42219774568105551100625854921785497011602708504091;-0.56796248746720356870313200436579773990550107852001
p5a*p17b;(2,0);[13, -2, -1]~;-0.39057762397697245155959079591643913952328842092134;-2.73950789924976800368094951227148199008588768106502;0.73037360363749128032695923300100360101761476302046;-0.59639278090053222132417078819931910181893543103483
p5a*p17b;(2,0);[14, -2, -1]~;2.00361015075162065958426734476399238814935257517715;0.45250820504929248601040804061089092786275935311303;0.69992865032561163077603567792000981034206853956175;0.00241546133563753278147465755046321288505447638360
p5a*p17b;(2,0);[15, -2, -1]~;1.61166785351842300954184984191372342801512777807088;1.53700597263929565441653520090065890665622274835078;0.70462402752907051484127370829734518390325534611650;0.28179645528632386081176024575208312046344979133055
p5a*p17b;(1,1);[0, 0, -1]~;-0.25000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000
p5a*p17b;(1,1);[1, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.95121576357191718808886838518313042875591776704755;-0.60305910870184159657755398631746647821683036724668
p5a*p17b;(1,1);[2, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.62395802783281599548057979215680942097577528804859;-0.33880218083631594198487700638513149482777722714592
p5a*p17b;(1,1);[3, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.65069953328414511750180548941561444575047439758631;-0.05281694879422780562217473295204284320103189443451
p5a*p17b;(1,1);[4, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.65362232723783574910648686944372525946947265383231;0.25110895068210199393790116889945972106510994858596
p5a*p17b;(1,1);[5, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.30415092632289539346821178170232898451572047930228;0.41231451324085255553291006465695011693886191883932
p5a*p17b;(1,1);[6, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.21688309130885624562355232251423315114537174503812;-0.41862500917539792840722051169816065166949403402309
p5a*p17b;(1,1);[7, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.83651988780223181476037529581176920023249780467068;-0.19965538140298259320923647436503996380738834674459
p5a*p17b;(1,1);[8, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.55839954151569709239457472080545941406836608461140;0.00000000000000000000000000000000000000000000000000
p5a*p17b;(1,1);[9, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.83651988780223181476037529581176920023249780467068;0.19965538140298259320923647436503996380738834674459
p5a*p17b;(1,1);[10, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.21688309130885624562355232251423315114537174503812;0.41862500917539792840722051169816065166949403402309
p5a*p17b;(1,1);[11, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.30415092632289539346821178170232898451572047930228;-0.41231451324085255553291006465695011693886191883932
p5a*p17b;(1,1);[12, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.65362232723783574910648686944372525946947265383231;-0.25110895068210199393790116889945972106510994858596
p5a*p17b;(1,1);[13, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.65069953328414511750180548941561444575047439758631;0.05281694879422780562217473295204284320103189443451
p5a*p17b;(1,1);[14, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.62395802783281599548057979215680942097577528804859;0.33880218083631594198487700638513149482777722714592
p5a*p17b;(1,1);[15, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.95121576357191718808886838518313042875591776704755;0.60305910870184159657755398631746647821683036724668
p5a*p17b;(0,1);[0, 1, -1/2]~;0.64298090110472724155027922745529470019776792728837;0.24446621292937673117396502495233425697853131421654;0.78443602451107935365582433130987907916745599031341;0.13676828904784021798356448423371252816354830673145
p5a*p17b;(0,1);[1, 1, -1/2]~;0.14592970359432671850977517267651573609513508493663;1.00505897913032683570033909538672542725679905565682;0.84481435329084362488642250040604016631187873383078;0.43386313646377653752758542441951071030321510156115
p5a*p17b;(0,1);[2, 1, -1/2]~;2.28404567325217321916385668181589917569746853966937;0.91700765245781353507111104209309617458145863684474;1.50879496039980291884056678890068079133018416674780;0.28402689664834083996714380383665260348785599316594
p5a*p17b;(0,1);[3, 1, -1/2]~;1.58472347337998872803005534348187891820443347842819;-1.42028416808456179171455068924862213298875681197871;1.30900753084138904989398288908180807803315412274448;-0.46386465698870584638718525986519206751750117038567
p5a*p17b;(0,1);[4, 1, -1/2]~;0.53262982414227154370096030832144096840520039846724;-0.54166360376511708304166115380206591384700408876560;0.80708137714871223760701932007042860713108122299433;-0.33725706228990956714914653395075252027322221881152
p5a*p17b;(0,1);[5, 1, -1/2]~;0.05496162329218215134275859826648464081589438496638;-0.29005472272077505679245859705626211972778617422442;0.66092158204624221253586013674038949498181503271607;-0.07038530750061364244033319150978407281347081963193
p5a*p17b;(0,1);[6, 1, -1/2]~;0.92168469494155816897335849319395715009852578980856;0.36337188138648689298926981744623194186713676092541;0.81668221967821270923223283612750219559230627475774;0.21250544143859151742866082233043612299378021792780
p5a*p17b;(0,1);[7, 1, -1/2]~;0.58055881074824560597505385510309040924138573815614;1.37592524402847767266173279695243690403153918044540;1.09867531859332286202225211765993388165727991374834;0.46591034515417091009120723787162004630542860568612
p5a*p17b;(0,1);[8, 1, -1/2]~;1.20603601040193104802257220589115384961998249844341;-0.23487601174184751933549703230360322454332634978945;1.26839722043150853072893803462133899140148129837349;-0.15147472858187536596056343024932592371295073208703
p5a*p17b;(0,1);[9, 1, -1/2]~;1.21292663353599439975811552032424119692647515232227;-0.69797841504796465917841963431079371919631747283774;0.98938494970343702313964646544316569930029133172536;-0.30687585336323629228288315325522451519913170242623
p5a*p17b;(0,1);[10, 1, -1/2]~;1.02491448474793885277140610729959974407941384107548;0.19881617967624265250859761623581041350248870942736;0.83199258925947024265633089457351100709095493320941;-0.02567758075459272911610730012005631497376409054634
p5a*p17b;(0,1);[11, 1, -1/2]~;1.04560587194181505564871052990466361532113825987711;-0.07102411406076474141497459890637995825833427356898;0.84579617675126453813061973057895308390258044373166;0.10489081772629228143480742728364389223109702775200
p5a*p17b;(0,1);[12, 1, -1/2]~;0.85493509338885743229829553544110928387169721835891;0.56848251381142875095217649031124384932111948335962;1.04137362273818127930341318768216364414888938359748;0.36227381910309058663466761744118113167998213680336
p5a*p17b;(0,1);[13, 1, -1/2]~;2.32792864485761074637921732488434054506485441483840;-0.44944001374139487893732653948931099489686302472615;1.50496810261921638197305220361302663126287361478291;-0.09275025736729528364449520342079178076833008247465
p5a*p17b;(0,1);[14, 1, -1/2]~;-0.10985709251988502937510976870007931106640603128965;-0.60325353989103784389755951544651614350195106787973;0.86079016092998463525202630507171209959617200121042;-0.38701078512406881885136377058824671925353593847645
p5a*p17b;(0,1);[15, 1, -1/2]~;0.41252303869963421541768558030791080365840457025960;-0.11718915039593348648403944293729983553515502080228;0.71357292546965472555818988473366987290804584790438;-0.13038786173698411822564656945273515557348346864268
p5a*p17b;(0,2);[0, 2, -1]~;1.38596734066845504419280050484808254170175226013345;-1.36246555538361302616150194719401344394795285486636;1.33215164587290644428145320968764623584836850161182;-0.64675524399931223061573479139208224912374197436683
p5a*p17b;(0,2);[1, 2, -1]~;1.61166785351842300954184984191372342801512777807088;-1.53700597263929565441653520090065890665622274835078;0.70462402752907051484127370829734518390325534611650;-0.28179645528632386081176024575208312046344979133055
p5a*p17b;(0,2);[2, 2, -1]~;2.00361015075162065958426734476399238814935257517715;-0.45250820504929248601040804061089092786275935311303;0.69992865032561163077603567792000981034206853956175;-0.00241546133563753278147465755046321288505447638360
p5a*p17b;(0,2);[3, 2, -1]~;-0.39057762397697245155959079591643913952328842092134;2.73950789924976800368094951227148199008588768106502;0.73037360363749128032695923300100360101761476302046;0.59639278090053222132417078819931910181893543103483
p5a*p17b;(0,2);[4, 2, -1]~;1.63001033549197359955263151801825786248451751233790;1.17585190152797326549647554351086252135894230998180;1.42219774568105551100625854921785497011602708504091;0.56796248746720356870313200436579773990550107852001
p5a*p17b;(0,2);[5, 2, -1]~;4.34775585330110822642350647853351849843413764942538;-4.32724770336872262955673309282733066898272799977781;1.94758223753500280038098833915864897337219806670772;-0.75896597811404000529684986728982799671257295914123
p5a*p17b;(0,2);[6, 2, -1]~;-1.11829666335415415721823781176237000406122022550866;-3.02304374128583349835781545820299722463848567987710;0.78148189487518844699253126622842920146184520551986;-0.77176949793489344601898294186770717297966673657022
p5a*p17b;(0,2);[7, 2, -1]~;-0.86387891681856364072370861095519289295623953328888;1.27685966265911599601597804550291694657485100054144;0.52044636287141885339927985840008131241957788383546;-0.07138897053308628872847804571454570013001045266938
p5a*p17b;(0,2);[8, 2, -1]~;-0.19483667038216475674759424108489756825389745092479;-0.55078638916972413244890193826106341749097929219353;0.44393639876673294744337812897390267395471248892423;-0.03290830967182236819117612411860703380735097083047
p5a*p17b;(0,2);[9, 2, -1]~;-0.79057321148857218326472057672370294821404761906735;-2.07051136560882849286808770687988623002365821942528;0.69170431820977255510849061767761824697443538319692;0.30314165841072424866382021036463814744824410246066
p5a*p17b;(0,2);[10, 2, -1]~;3.71128477661670606038882329807907893940543593317421;3.98777758101446336191556772206015072380733585537979;1.78452342494356336020242892290324332720321235430350;0.51112217111387153189067318270760477657897380006360
p5a*p17b;(0,2);[11, 2, -1]~;-1.62463445018073274475318721721066697091439524679906;1.65420436483755290726147945061388967494952963753189;0.74734103076500496000890771287735883763965138582117;-0.25629084870116180429840423810363743661180001738348
p5a*p17b;(0,2);[12, 2, -1]~;1.11234020837682007398528178225013248899699519238435;0.28040966913621831856980717572182371231698916324478;0.87405954495708935220602494322711237401498077636746;0.00171835289919967511824582271622927939398042722141
p5a*p17b;(0,2);[13, 2, -1]~;2.19241956529844567799845394181705273113473456390708;1.61181300202388152315859593809046916083915648384881;0.90029310514868780749485785177231294825396424541278;0.22191841550554832122720758274220561270721402618070
p5a*p17b;(0,2);[14, 2, -1]~;0.55674763846861735119365853088099603829422186345804;0.34408896372984398024189934038897350835115565227315;0.85607167685404896463408404526754534245030761944796;0.33570849540608321979457919686150827689535574149504
p5a*p17b;(0,2);[15, 2, -1]~;5.72603479845552103458882015098205007350787775183800;-0.31416518860864257473442318934357793028475664676054;1.95126735865124264820364904390718709219692186946495;0.10520369473978028138049935720287760617344866184676
p5a*p17b;(-1,0);[0, 1, 1/2]~;0.78443602451107935365582433130987907916745599031341;0.13676828904784021798356448423371252816354830673145;0.86735325965309009482147033303840686829106939443746;0.06544053051534260610990630004962915284266856488522
p5a*p17b;(-1,0);[1, 1, 1/2]~;0.84481435329084362488642250040604016631187873383078;0.43386313646377653752758542441951071030321510156115;0.96964762566303764575320367548094170584527238528690;0.19253679795700763685681418386893795564315285723227
p5a*p17b;(-1,0);[2, 1, 1/2]~;1.50879496039980291884056678890068079133018416674780;0.28402689664834083996714380383665260348785599316594;1.20433498785734216058335472933869716608014886253901;0.09926400583936696853193972173569524771111914263083
p5a*p17b;(-1,0);[3, 1, 1/2]~;1.30900753084138904989398288908180807803315412274448;-0.46386465698870584638718525986519206751750117038567;1.13948776800501314145516161675574625672679290484892;-0.17025640670396759993571677564918969898706802320646
p5a*p17b;(-1,0);[4, 1, 1/2]~;0.80708137714871223760701932007042860713108122299433;-0.33725706228990956714914653395075252027322221881152;0.91683927021088719403090719499662502309142122999568;-0.16773792090135467456548974284007759787471801377843
p5a*p17b;(-1,0);[5, 1, 1/2]~;0.66092158204624221253586013674038949498181503271607;-0.07038530750061364244033319150978407281347081963193;0.83836540121579760178434387430848559580833240607973;-0.01521239003462936444657523223571155264502146274464
p5a*p17b;(-1,0);[6, 1, 1/2]~;0.81668221967821270923223283612750219559230627475774;0.21250544143859151742866082233043612299378021792780;0.90699650648963055830042797849316219677610831023637;0.13354465891967544724309237554955497763174843204448
p5a*p17b;(-1,0);[7, 1, 1/2]~;1.09867531859332286202225211765993388165727991374834;0.46591034515417091009120723787162004630542860568612;1.10118694243930380599509976823034541439997639652418;0.17116961233069155193464237747268611594802206010276
p5a*p17b;(-1,0);[8, 1, 1/2]~;1.26839722043150853072893803462133899140148129837349;-0.15147472858187536596056343024932592371295073208703;1.15865624254143581649216551065948548764168090252926;-0.07576094108251080126504134044194496338508388541303
p5a*p17b;(-1,0);[9, 1, 1/2]~;0.98938494970343702313964646544316569930029133172536;-0.30687585336323629228288315325522451519913170242623;0.98472098942139120534587901823422408052553867962588;-0.16233300291479573549734172610319249695046535548560
p5a*p17b;(-1,0);[10, 1, 1/2]~;0.83199258925947024265633089457351100709095493320941;-0.02567758075459272911610730012005631497376409054634;0.87341918479363448107179402399869620813799919206558;-0.04175936270430577709496821991048100431960782297709
p5a*p17b;(-1,0);[11, 1, 1/2]~;0.84579617675126453813061973057895308390258044373166;0.10489081772629228143480742728364389223109702775200;0.89208093061645247330110926999345768785430891276925;0.08930616446044447048391557331781352405367875249904
p5a*p17b;(-1,0);[12, 1, 1/2]~;1.04137362273818127930341318768216364414888938359748;0.36227381910309058663466761744118113167998213680336;1.04615654546377591325768319887871069153467414340230;0.17982290452273994903365361009717392712393033058819
p5a*p17b;(-1,0);[13, 1, 1/2]~;1.50496810261921638197305220361302663126287361478291;-0.09275025736729528364449520342079178076833008247465;1.20840497140500117440003718701329787860163934906385;-0.01706535094061774032925662407837654409290855970417
p5a*p17b;(-1,0);[14, 1, 1/2]~;0.86079016092998463525202630507171209959617200121042;-0.38701078512406881885136377058824671925353593847645;1.01638564797264705457240035261227739618860010024787;-0.18538733400823401954238647433675994799609249598443
p5a*p17b;(-1,0);[15, 1, 1/2]~;0.71357292546965472555818988473366987290804584790438;-0.13038786173698411822564656945273515557348346864268;0.86464370285856916093870885245090860365694011359610;-0.09181495769030660917621350614952121738088076878153
p5a*p17b;(1,-1);[0, -2, 0]~;1.33215164587290644428145320968764623584836850161182;0.64675524399931223061573479139208224912374197436683;1.17773378848831058635532758888315881924667961107450;0.25690130519021858982506020914318733657895046504652
p5a*p17b;(1,-1);[1, -2, 0]~;1.95126735865124264820364904390718709219692186946495;-0.10520369473978028138049935720287760617344866184676;1.29852527519501677766141731468279848601464156266259;-0.09429716744546547201980350680321074025707479966168
p5a*p17b;(1,-1);[2, -2, 0]~;0.85607167685404896463408404526754534245030761944796;-0.33570849540608321979457919686150827689535574149504;0.95871829209866881015718037072307753339178062005150;-0.21437169291217084487356331950555195654779166360477
p5a*p17b;(1,-1);[3, -2, 0]~;0.90029310514868780749485785177231294825396424541278;-0.22191841550554832122720758274220561270721402618070;0.84632353999175685054421330605800570655838293438929;-0.07325232417196335495707714684377727322008762097582
p5a*p17b;(1,-1);[4, -2, 0]~;0.87405954495708935220602494322711237401498077636746;-0.00171835289919967511824582271622927939398042722141;0.86728954010441173605500072504978059253105301137078;0.07723202146847773113351554054778870041003741898556
p5a*p17b;(1,-1);[5, -2, 0]~;0.74734103076500496000890771287735883763965138582117;0.25629084870116180429840423810363743661180001738348;1.02763426019763119167982609937560476741427038528680;0.22332410739573419657333055430469568705032546086012
p5a*p17b;(1,-1);[6, -2, 0]~;1.78452342494356336020242892290324332720321235430350;-0.51112217111387153189067318270760477657897380006360;1.30404787969566624696763922122597195503291684005517;-0.06343811862693221538278130090669848573072736130444
p5a*p17b;(1,-1);[7, -2, 0]~;0.69170431820977255510849061767761824697443538319692;-0.30314165841072424866382021036463814744824410246066;0.99600459277756050586016540007144772794256454685546;-0.25070938867105725209264376829540001146206504390878
p5a*p17b;(1,-1);[8, -2, 0]~;0.44393639876673294744337812897390267395471248892423;0.03290830967182236819117612411860703380735097083047;0.76942992853001817736062312866904953125271530713317;-0.08311810427666737222234874097696956379801668673389
p5a*p17b;(1,-1);[9, -2, 0]~;0.52044636287141885339927985840008131241957788383546;0.07138897053308628872847804571454570013001045266938;0.79039689729754266682524486621634585230130844607772;0.08235557793915758654235473290989860363656987044027
p5a*p17b;(1,-1);[10, -2, 0]~;0.78148189487518844699253126622842920146184520551986;0.77176949793489344601898294186770717297966673657022;0.96083294740210185575510846840768475049141150586415;0.28628249938498985449515955836339910728943183304327
p5a*p17b;(1,-1);[11, -2, 0]~;1.94758223753500280038098833915864897337219806670772;0.75896597811404000529684986728982799671257295914123;1.32595128519948251991979648357555219707128711318425;0.18209720742459710042553921711575203677055634540449
p5a*p17b;(1,-1);[12, -2, 0]~;1.42219774568105551100625854921785497011602708504091;-0.56796248746720356870313200436579773990550107852001;1.20064838876281205360289762924785138881710460158093;-0.23468293312308212579437455545976820044215635520379
p5a*p17b;(1,-1);[13, -2, 0]~;0.73037360363749128032695923300100360101761476302046;-0.59639278090053222132417078819931910181893543103483;0.88249531127681169076278727260252023549959650387002;-0.23095431186501516621596076135991029796087105914234
p5a*p17b;(1,-1);[14, -2, 0]~;0.69992865032561163077603567792000981034206853956175;0.00241546133563753278147465755046321288505447638360;0.78607965817063903063221283507629815413653741638376;-0.01277109695612866317376155784302556178501043838357
p5a*p17b;(1,-1);[15, -2, 0]~;0.70462402752907051484127370829734518390325534611650;0.28179645528632386081176024575208312046344979133055;0.84398099549728044251761331648889185521115143802445;0.17246488496678773969574196604843593664277213325219
p5a*p17b;(2,1);[0, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.64298090110472724155027922745529470019776792728837;-0.24446621292937673117396502495233425697853131421654
p5a*p17b;(2,1);[1, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.41252303869963421541768558030791080365840457025960;0.11718915039593348648403944293729983553515502080228
p5a*p17b;(2,1);[2, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;-0.10985709251988502937510976870007931106640603128965;0.60325353989103784389755951544651614350195106787973
p5a*p17b;(2,1);[3, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;2.32792864485761074637921732488434054506485441483840;0.44944001374139487893732653948931099489686302472615
p5a*p17b;(2,1);[4, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.85493509338885743229829553544110928387169721835891;-0.56848251381142875095217649031124384932111948335962
p5a*p17b;(2,1);[5, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.04560587194181505564871052990466361532113825987711;0.07102411406076474141497459890637995825833427356898
p5a*p17b;(2,1);[6, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.02491448474793885277140610729959974407941384107548;-0.19881617967624265250859761623581041350248870942736
p5a*p17b;(2,1);[7, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.21292663353599439975811552032424119692647515232227;0.69797841504796465917841963431079371919631747283774
p5a*p17b;(2,1);[8, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.20603601040193104802257220589115384961998249844341;0.23487601174184751933549703230360322454332634978945
p5a*p17b;(2,1);[9, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.58055881074824560597505385510309040924138573815614;-1.37592524402847767266173279695243690403153918044540
p5a*p17b;(2,1);[10, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.92168469494155816897335849319395715009852578980856;-0.36337188138648689298926981744623194186713676092541
p5a*p17b;(2,1);[11, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.05496162329218215134275859826648464081589438496638;0.29005472272077505679245859705626211972778617422442
p5a*p17b;(2,1);[12, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.53262982414227154370096030832144096840520039846724;0.54166360376511708304166115380206591384700408876560
p5a*p17b;(2,1);[13, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.58472347337998872803005534348187891820443347842819;1.42028416808456179171455068924862213298875681197871
p5a*p17b;(2,1);[14, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;2.28404567325217321916385668181589917569746853966937;-0.91700765245781353507111104209309617458145863684474
p5a*p17b;(2,1);[15, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.14592970359432671850977517267651573609513508493663;-1.00505897913032683570033909538672542725679905565682
p5a*p17b;(1,2);[0, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.64298090110472724155027922745529470019776792728837;0.24446621292937673117396502495233425697853131421654
p5a*p17b;(1,2);[1, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.14592970359432671850977517267651573609513508493663;1.00505897913032683570033909538672542725679905565682
p5a*p17b;(1,2);[2, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;2.28404567325217321916385668181589917569746853966937;0.91700765245781353507111104209309617458145863684474
p5a*p17b;(1,2);[3, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.58472347337998872803005534348187891820443347842819;-1.42028416808456179171455068924862213298875681197871
p5a*p17b;(1,2);[4, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.53262982414227154370096030832144096840520039846724;-0.54166360376511708304166115380206591384700408876560
p5a*p17b;(1,2);[5, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.05496162329218215134275859826648464081589438496638;-0.29005472272077505679245859705626211972778617422442
p5a*p17b;(1,2);[6, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.92168469494155816897335849319395715009852578980856;0.36337188138648689298926981744623194186713676092541
p5a*p17b;(1,2);[7, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.58055881074824560597505385510309040924138573815614;1.37592524402847767266173279695243690403153918044540
p5a*p17b;(1,2);[8, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.20603601040193104802257220589115384961998249844341;-0.23487601174184751933549703230360322454332634978945
