n,len,mean_v,frac_ge_1,frac_ge_2,frac_ge_3,frac_ge_4,frac_ge_5,frac_ge_6,frac_ge_7,frac_ge_8,frac_ge_9,frac_ge_10
295901,54,1.925926,1.000000,0.481481,0.296296,0.111111,0.037037,0.000000,0.000000,0.000000,0.000000,0.000000
6246251,67,1.925373,1.000000,0.492537,0.208955,0.134328,0.044776,0.014925,0.014925,0.014925,0.000000,0.000000
6915535,29,2.379310,1.000000,0.517241,0.310345,0.172414,0.103448,0.103448,0.068966,0.034483,0.034483,0.034483
248551,39,2.051282,1.000000,0.487179,0.358974,0.179487,0.025641,0.000000,0.000000,0.000000,0.000000,0.000000
4050325,10,3.800000,1.000000,0.700000,0.500000,0.400000,0.300000,0.200000,0.100000,0.100000,0.100000,0.100000
3430229,48,2.041667,1.000000,0.458333,0.250000,0.166667,0.062500,0.041667,0.020833,0.020833,0.020833,0.000000
4962215,47,2.063830,1.000000,0.489362,0.297872,0.148936,0.085106,0.042553,0.000000,0.000000,0.000000,0.000000
1714661,21,2.571429,1.000000,0.571429,0.428571,0.238095,0.095238,0.047619,0.047619,0.047619,0.047619,0.047619
2349907,42,2.095238,1.000000,0.547619,0.309524,0.119048,0.071429,0.047619,0.000000,0.000000,0.000000,0.000000
7601179,41,2.146341,1.000000,0.536585,0.365854,0.170732,0.048780,0.024390,0.000000,0.000000,0.000000,0.000000
4776509,47,2.063830,1.000000,0.553191,0.297872,0.170213,0.021277,0.021277,0.000000,0.000000,0.000000,0.000000
2691919,28,2.357143,1.000000,0.500000,0.285714,0.178571,0.107143,0.071429,0.071429,0.035714,0.035714,0.035714
360913,18,2.611111,1.000000,0.611111,0.333333,0.277778,0.111111,0.055556,0.055556,0.055556,0.055556,0.055556
1549789,33,2.212121,1.000000,0.575758,0.363636,0.090909,0.060606,0.060606,0.030303,0.030303,0.000000,0.000000
5098229,25,2.480000,1.000000,0.600000,0.360000,0.240000,0.120000,0.040000,0.040000,0.040000,0.040000,0.000000
5457481,33,2.272727,1.000000,0.575758,0.242424,0.181818,0.090909,0.090909,0.030303,0.030303,0.030303,0.000000
3909377,39,2.153846,1.000000,0.589744,0.307692,0.179487,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000
6944351,70,1.914286,1.000000,0.442857,0.228571,0.157143,0.028571,0.028571,0.014286,0.014286,0.000000,0.000000
7390097,29,2.379310,1.000000,0.758621,0.344828,0.137931,0.068966,0.034483,0.034483,0.000000,0.000000,0.000000
7465271,96,1.822917,1.000000,0.437500,0.250000,0.062500,0.041667,0.010417,0.010417,0.010417,0.000000,0.000000
7950827,75,1.893333,1.000000,0.426667,0.240000,0.160000,0.040000,0.026667,0.000000,0.000000,0.000000,0.000000
6314411,125,1.768000,1.000000,0.416000,0.192000,0.104000,0.056000,0.000000,0.000000,0.000000,0.000000,0.000000
8183011,27,2.444444,1.000000,0.666667,0.370370,0.185185,0.074074,0.037037,0.037037,0.037037,0.037037,0.000000
991339,56,1.946429,1.000000,0.535714,0.196429,0.142857,0.053571,0.017857,0.000000,0.000000,0.000000,0.000000
6739613,33,2.272727,1.000000,0.515152,0.303030,0.181818,0.151515,0.060606,0.030303,0.030303,0.000000,0.000000
1059767,39,2.102564,1.000000,0.461538,0.333333,0.153846,0.051282,0.025641,0.025641,0.025641,0.025641,0.000000
4359569,32,2.281250,1.000000,0.750000,0.406250,0.093750,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000
4914319,56,1.982143,1.000000,0.428571,0.232143,0.142857,0.071429,0.053571,0.035714,0.017857,0.000000,0.000000
5820659,28,2.392857,1.000000,0.642857,0.392857,0.285714,0.071429,0.000000,0.000000,0.000000,0.000000,0.000000
1517897,43,2.069767,1.000000,0.534884,0.302326,0.116279,0.069767,0.046512,0.000000,0.000000,0.000000,0.000000
5387795,52,2.019231,1.000000,0.480769,0.211538,0.115385,0.057692,0.019231,0.019231,0.019231,0.019231,0.019231
6793865,53,2.018868,1.000000,0.452830,0.301887,0.150943,0.056604,0.037736,0.018868,0.000000,0.000000,0.000000
650191,71,1.859155,1.000000,0.507042,0.239437,0.098592,0.014085,0.000000,0.000000,0.000000,0.000000,0.000000
1386529,52,1.980769,1.000000,0.461538,0.288462,0.173077,0.057692,0.000000,0.000000,0.000000,0.000000,0.000000
1210537,66,1.893939,1.000000,0.484848,0.212121,0.121212,0.060606,0.015152,0.000000,0.000000,0.000000,0.000000
4168565,73,1.890411,1.000000,0.479452,0.260274,0.095890,0.027397,0.013699,0.013699,0.000000,0.000000,0.000000
2536717,42,2.095238,1.000000,0.547619,0.285714,0.166667,0.047619,0.023810,0.023810,0.000000,0.000000,0.000000
1616021,36,2.166667,1.000000,0.527778,0.305556,0.222222,0.055556,0.055556,0.000000,0.000000,0.000000,0.000000
8032195,68,1.926471,1.000000,0.558824,0.250000,0.088235,0.029412,0.000000,0.000000,0.000000,0.000000,0.000000
6459323,84,1.857143,1.000000,0.488095,0.226190,0.095238,0.035714,0.011905,0.000000,0.000000,0.000000,0.000000
735427,26,2.346154,1.000000,0.730769,0.423077,0.153846,0.038462,0.000000,0.000000,0.000000,0.000000,0.000000
1061509,49,2.000000,1.000000,0.489796,0.285714,0.163265,0.040816,0.020408,0.000000,0.000000,0.000000,0.000000
3056377,50,2.020000,1.000000,0.540000,0.240000,0.140000,0.060000,0.020000,0.020000,0.000000,0.000000,0.000000
7308287,36,2.222222,1.000000,0.472222,0.333333,0.277778,0.111111,0.027778,0.000000,0.000000,0.000000,0.000000
763733,50,1.980000,1.000000,0.520000,0.200000,0.120000,0.060000,0.020000,0.020000,0.020000,0.020000,0.000000
6557081,26,2.461538,1.000000,0.653846,0.461538,0.269231,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000
2800717,28,2.357143,1.000000,0.571429,0.357143,0.250000,0.107143,0.035714,0.035714,0.000000,0.000000,0.000000
4803959,83,1.855422,1.000000,0.506024,0.216867,0.096386,0.024096,0.012048,0.000000,0.000000,0.000000,0.000000
8354359,80,1.875000,1.000000,0.512500,0.237500,0.087500,0.037500,0.000000,0.000000,0.000000,0.000000,0.000000
1733671,31,2.258065,1.000000,0.645161,0.322581,0.161290,0.096774,0.032258,0.000000,0.000000,0.000000,0.000000
5395247,35,2.228571,1.000000,0.600000,0.371429,0.200000,0.057143,0.000000,0.000000,0.000000,0.000000,0.000000
6197809,55,2.000000,1.000000,0.545455,0.272727,0.163636,0.018182,0.000000,0.000000,0.000000,0.000000,0.000000
5548907,74,1.891892,1.000000,0.445946,0.202703,0.108108,0.040541,0.027027,0.013514,0.013514,0.013514,0.013514
7807759,63,1.952381,1.000000,0.444444,0.253968,0.174603,0.031746,0.015873,0.015873,0.015873,0.000000,0.000000
3588373,29,2.344828,1.000000,0.551724,0.379310,0.206897,0.103448,0.068966,0.034483,0.000000,0.000000,0.000000
4859831,35,2.228571,1.000000,0.628571,0.342857,0.228571,0.028571,0.000000,0.000000,0.000000,0.000000,0.000000
5247401,52,2.019231,1.000000,0.461538,0.365385,0.153846,0.038462,0.000000,0.000000,0.000000,0.000000,0.000000
3637609,67,1.910448,1.000000,0.477612,0.223881,0.074627,0.059701,0.044776,0.014925,0.014925,0.000000,0.000000
3832475,72,1.888889,1.000000,0.458333,0.222222,0.083333,0.055556,0.041667,0.013889,0.013889,0.000000,0.000000
7089455,53,2.018868,1.000000,0.528302,0.264151,0.150943,0.018868,0.018868,0.018868,0.018868,0.000000,0.000000
2217889,73,1.876712,1.000000,0.479452,0.232877,0.123288,0.041096,0.000000,0.000000,0.000000,0.000000,0.000000
5545475,11,3.636364,1.000000,0.818182,0.545455,0.454545,0.272727,0.181818,0.090909,0.090909,0.090909,0.090909
4361119,27,2.407407,1.000000,0.629630,0.333333,0.259259,0.148148,0.037037,0.000000,0.000000,0.000000,0.000000
2896549,38,2.157895,1.000000,0.500000,0.342105,0.184211,0.078947,0.026316,0.026316,0.000000,0.000000,0.000000
2950283,91,1.824176,1.000000,0.450549,0.219780,0.109890,0.032967,0.010989,0.000000,0.000000,0.000000,0.000000
201239,36,2.083333,1.000000,0.527778,0.250000,0.194444,0.083333,0.027778,0.000000,0.000000,0.000000,0.000000
2224265,114,1.771930,1.000000,0.429825,0.175439,0.105263,0.052632,0.008772,0.000000,0.000000,0.000000,0.000000
3885215,104,1.798077,1.000000,0.403846,0.201923,0.096154,0.038462,0.028846,0.009615,0.009615,0.009615,0.000000
6641779,36,2.222222,1.000000,0.611111,0.416667,0.166667,0.027778,0.000000,0.000000,0.000000,0.000000,0.000000
3282029,57,1.964912,1.000000,0.456140,0.210526,0.087719,0.070175,0.035088,0.035088,0.035088,0.017544,0.017544
797213,9,3.777778,1.000000,0.777778,0.666667,0.444444,0.222222,0.222222,0.222222,0.222222,0.000000,0.000000
4589833,44,2.090909,1.000000,0.522727,0.272727,0.136364,0.068182,0.045455,0.022727,0.022727,0.000000,0.000000
3271181,48,2.041667,1.000000,0.541667,0.250000,0.166667,0.062500,0.020833,0.000000,0.000000,0.000000,0.000000
7721423,63,1.952381,1.000000,0.507937,0.285714,0.111111,0.031746,0.015873,0.000000,0.000000,0.000000,0.000000
4926139,56,1.982143,1.000000,0.517857,0.267857,0.089286,0.017857,0.017857,0.017857,0.017857,0.017857,0.017857
3257393,96,1.812500,1.000000,0.458333,0.208333,0.104167,0.020833,0.010417,0.010417,0.000000,0.000000,0.000000
3071969,64,1.921875,1.000000,0.515625,0.187500,0.093750,0.078125,0.015625,0.015625,0.015625,0.000000,0.000000
5027107,71,1.901408,1.000000,0.450704,0.225352,0.154930,0.070423,0.000000,0.000000,0.000000,0.000000,0.000000
6953291,48,2.062500,1.000000,0.541667,0.270833,0.125000,0.062500,0.020833,0.020833,0.020833,0.000000,0.000000
6159653,31,2.322581,1.000000,0.548387,0.322581,0.193548,0.096774,0.064516,0.032258,0.032258,0.032258,0.000000
6813857,77,1.883117,1.000000,0.506494,0.220779,0.142857,0.012987,0.000000,0.000000,0.000000,0.000000,0.000000
99053,21,2.380952,1.000000,0.619048,0.380952,0.190476,0.142857,0.047619,0.000000,0.000000,0.000000,0.000000
5962813,38,2.184211,1.000000,0.552632,0.368421,0.131579,0.052632,0.052632,0.026316,0.000000,0.000000,0.000000
1503637,62,1.919355,1.000000,0.467742,0.258065,0.145161,0.032258,0.016129,0.000000,0.000000,0.000000,0.000000
5455709,69,1.913043,1.000000,0.507246,0.231884,0.115942,0.043478,0.014493,0.000000,0.000000,0.000000,0.000000
3545117,41,2.121951,1.000000,0.634146,0.341463,0.121951,0.024390,0.000000,0.000000,0.000000,0.000000,0.000000
1788325,29,2.310345,1.000000,0.655172,0.344828,0.206897,0.068966,0.034483,0.000000,0.000000,0.000000,0.000000
3349261,60,1.950000,1.000000,0.450000,0.250000,0.150000,0.033333,0.016667,0.016667,0.016667,0.016667,0.000000
1215737,78,1.846154,1.000000,0.525641,0.192308,0.089744,0.025641,0.012821,0.000000,0.000000,0.000000,0.000000
7925275,68,1.926471,1.000000,0.441176,0.264706,0.147059,0.044118,0.014706,0.014706,0.000000,0.000000,0.000000
3545383,41,2.121951,1.000000,0.487805,0.317073,0.146341,0.048780,0.024390,0.024390,0.024390,0.024390,0.024390
1538263,31,2.258065,1.000000,0.612903,0.354839,0.258065,0.032258,0.000000,0.000000,0.000000,0.000000,0.000000
2172559,78,1.858974,1.000000,0.474359,0.192308,0.102564,0.051282,0.038462,0.000000,0.000000,0.000000,0.000000
4305421,20,2.700000,1.000000,0.700000,0.550000,0.350000,0.050000,0.050000,0.000000,0.000000,0.000000,0.000000
863737,65,1.892308,1.000000,0.507692,0.230769,0.123077,0.030769,0.000000,0.000000,0.000000,0.000000,0.000000
7728773,51,2.039216,1.000000,0.568627,0.274510,0.137255,0.058824,0.000000,0.000000,0.000000,0.000000,0.000000
7504339,58,1.982759,1.000000,0.465517,0.241379,0.137931,0.068966,0.034483,0.017241,0.017241,0.000000,0.000000
3115585,55,1.981818,1.000000,0.527273,0.236364,0.163636,0.036364,0.018182,0.000000,0.000000,0.000000,0.000000
3127415,31,2.290323,1.000000,0.548387,0.387097,0.225806,0.064516,0.032258,0.032258,0.000000,0.000000,0.000000
6720565,14,3.214286,1.000000,0.785714,0.714286,0.357143,0.142857,0.071429,0.071429,0.071429,0.000000,0.000000
6581885,57,1.982456,1.000000,0.421053,0.228070,0.087719,0.052632,0.052632,0.052632,0.035088,0.035088,0.017544
4360861,49,2.040816,1.000000,0.591837,0.265306,0.122449,0.040816,0.020408,0.000000,0.000000,0.000000,0.000000
2839747,40,2.125000,1.000000,0.575000,0.325000,0.175000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
3430609,77,1.870130,1.000000,0.480519,0.220779,0.116883,0.038961,0.012987,0.000000,0.000000,0.000000,0.000000
8354437,56,2.000000,1.000000,0.500000,0.232143,0.142857,0.053571,0.035714,0.017857,0.017857,0.000000,0.000000
8006293,92,1.836957,1.000000,0.413043,0.228261,0.119565,0.032609,0.021739,0.010870,0.010870,0.000000,0.000000
1751707,65,1.907692,1.000000,0.461538,0.230769,0.138462,0.030769,0.015385,0.015385,0.015385,0.000000,0.000000
4472909,78,1.871795,1.000000,0.500000,0.243590,0.076923,0.038462,0.012821,0.000000,0.000000,0.000000,0.000000
3128849,31,2.290323,1.000000,0.516129,0.387097,0.258065,0.129032,0.000000,0.000000,0.000000,0.000000,0.000000
2104031,27,2.370370,1.000000,0.629630,0.370370,0.185185,0.037037,0.037037,0.037037,0.037037,0.037037,0.000000
2695505,64,1.921875,1.000000,0.437500,0.234375,0.171875,0.046875,0.015625,0.015625,0.000000,0.000000,0.000000
3023887,26,2.423077,1.000000,0.500000,0.423077,0.230769,0.115385,0.076923,0.038462,0.038462,0.000000,0.000000
6269431,43,2.116279,1.000000,0.534884,0.395349,0.162791,0.023256,0.000000,0.000000,0.000000,0.000000,0.000000
6053161,62,1.951613,1.000000,0.483871,0.241935,0.112903,0.048387,0.032258,0.032258,0.000000,0.000000,0.000000
310451,23,2.391304,1.000000,0.565217,0.391304,0.217391,0.043478,0.043478,0.043478,0.043478,0.043478,0.000000
567689,61,1.901639,1.000000,0.459016,0.245902,0.147541,0.049180,0.000000,0.000000,0.000000,0.000000,0.000000
1861213,17,2.823529,1.000000,0.705882,0.588235,0.235294,0.117647,0.117647,0.058824,0.000000,0.000000,0.000000
5728741,21,2.666667,1.000000,0.714286,0.476190,0.380952,0.047619,0.047619,0.000000,0.000000,0.000000,0.000000
7259435,65,1.938462,1.000000,0.476923,0.246154,0.123077,0.076923,0.015385,0.000000,0.000000,0.000000,0.000000
7129081,77,1.883117,1.000000,0.428571,0.220779,0.090909,0.038961,0.025974,0.012987,0.012987,0.012987,0.012987
4224827,32,2.281250,1.000000,0.593750,0.406250,0.218750,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000
1323841,52,1.980769,1.000000,0.519231,0.250000,0.134615,0.038462,0.019231,0.019231,0.000000,0.000000,0.000000
7482655,58,1.982759,1.000000,0.448276,0.224138,0.137931,0.068966,0.051724,0.017241,0.017241,0.017241,0.000000
7456967,46,2.086957,1.000000,0.521739,0.260870,0.173913,0.065217,0.043478,0.021739,0.000000,0.000000,0.000000
1096055,114,1.763158,1.000000,0.456140,0.201754,0.078947,0.026316,0.000000,0.000000,0.000000,0.000000,0.000000
501131,56,1.928571,1.000000,0.500000,0.232143,0.160714,0.035714,0.000000,0.000000,0.000000,0.000000,0.000000
2632721,47,2.042553,1.000000,0.468085,0.319149,0.170213,0.063830,0.021277,0.000000,0.000000,0.000000,0.000000
8129861,46,2.086957,1.000000,0.543478,0.282609,0.130435,0.043478,0.021739,0.021739,0.021739,0.021739,0.000000
3099629,33,2.242424,1.000000,0.575758,0.333333,0.121212,0.060606,0.060606,0.060606,0.030303,0.000000,0.000000
2940997,26,2.423077,1.000000,0.615385,0.423077,0.230769,0.076923,0.038462,0.038462,0.000000,0.000000,0.000000
3083915,67,1.910448,1.000000,0.537313,0.223881,0.089552,0.044776,0.014925,0.000000,0.000000,0.000000,0.000000
3102713,55,1.981818,1.000000,0.472727,0.218182,0.145455,0.054545,0.036364,0.036364,0.018182,0.000000,0.000000
4331041,56,1.982143,1.000000,0.517857,0.250000,0.125000,0.053571,0.017857,0.017857,0.000000,0.000000,0.000000
7294381,24,2.541667,1.000000,0.708333,0.375000,0.208333,0.166667,0.083333,0.000000,0.000000,0.000000,0.000000
8312017,51,2.039216,1.000000,0.490196,0.274510,0.176471,0.078431,0.019608,0.000000,0.000000,0.000000,0.000000
4693919,66,1.924242,1.000000,0.500000,0.227273,0.121212,0.045455,0.015152,0.015152,0.000000,0.000000,0.000000
8237105,56,2.000000,1.000000,0.500000,0.214286,0.107143,0.053571,0.017857,0.017857,0.017857,0.017857,0.017857
7991183,22,2.636364,1.000000,0.500000,0.363636,0.181818,0.090909,0.090909,0.045455,0.045455,0.045455,0.045455
1063555,68,1.882353,1.000000,0.397059,0.235294,0.147059,0.044118,0.014706,0.014706,0.014706,0.014706,0.000000
6134687,26,2.461538,1.000000,0.538462,0.269231,0.192308,0.153846,0.076923,0.076923,0.076923,0.038462,0.038462
6388055,38,2.184211,1.000000,0.447368,0.315789,0.263158,0.131579,0.026316,0.000000,0.000000,0.000000,0.000000
248077,15,2.800000,1.000000,0.733333,0.533333,0.333333,0.133333,0.066667,0.000000,0.000000,0.000000,0.000000
1857077,65,1.907692,1.000000,0.476923,0.200000,0.123077,0.076923,0.030769,0.000000,0.000000,0.000000,0.000000
4528279,25,2.480000,1.000000,0.600000,0.400000,0.200000,0.080000,0.080000,0.040000,0.040000,0.040000,0.000000
7517263,63,1.952381,1.000000,0.444444,0.269841,0.111111,0.047619,0.031746,0.031746,0.015873,0.000000,0.000000
7185971,41,2.146341,1.000000,0.560976,0.365854,0.170732,0.024390,0.024390,0.000000,0.000000,0.000000,0.000000
6262379,60,1.966667,1.000000,0.550000,0.216667,0.133333,0.033333,0.033333,0.000000,0.000000,0.000000,0.000000
877019,24,2.416667,1.000000,0.625000,0.333333,0.208333,0.125000,0.083333,0.041667,0.000000,0.000000,0.000000
2557021,40,2.125000,1.000000,0.525000,0.325000,0.175000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000
1269983,47,2.021277,1.000000,0.468085,0.340426,0.106383,0.063830,0.042553,0.000000,0.000000,0.000000,0.000000
2070715,68,1.897059,1.000000,0.470588,0.205882,0.088235,0.044118,0.029412,0.014706,0.014706,0.014706,0.014706
3376681,33,2.242424,1.000000,0.484848,0.272727,0.151515,0.090909,0.090909,0.060606,0.030303,0.030303,0.030303
4308967,73,1.890411,1.000000,0.506849,0.246575,0.123288,0.013699,0.000000,0.000000,0.000000,0.000000,0.000000
242755,63,1.873016,1.000000,0.507937,0.238095,0.111111,0.015873,0.000000,0.000000,0.000000,0.000000,0.000000
2086237,80,1.850000,1.000000,0.450000,0.212500,0.112500,0.025000,0.012500,0.012500,0.012500,0.012500,0.000000
2347247,32,2.250000,1.000000,0.562500,0.375000,0.187500,0.093750,0.031250,0.000000,0.000000,0.000000,0.000000
4645849,30,2.333333,1.000000,0.566667,0.300000,0.166667,0.100000,0.100000,0.066667,0.033333,0.000000,0.000000
3172627,101,1.801980,1.000000,0.386139,0.217822,0.099010,0.059406,0.019802,0.009901,0.009901,0.000000,0.000000
4684121,42,2.119048,1.000000,0.595238,0.333333,0.142857,0.023810,0.023810,0.000000,0.000000,0.000000,0.000000
896939,65,1.892308,1.000000,0.492308,0.215385,0.107692,0.046154,0.015385,0.015385,0.000000,0.000000,0.000000
4095029,68,1.911765,1.000000,0.500000,0.235294,0.132353,0.044118,0.000000,0.000000,0.000000,0.000000,0.000000
4533977,25,2.480000,1.000000,0.640000,0.440000,0.240000,0.120000,0.040000,0.000000,0.000000,0.000000,0.000000
2206829,61,1.934426,1.000000,0.491803,0.262295,0.131148,0.032787,0.016393,0.000000,0.000000,0.000000,0.000000
1253609,112,1.767857,1.000000,0.437500,0.187500,0.062500,0.035714,0.017857,0.008929,0.008929,0.008929,0.000000
8247349,12,3.500000,1.000000,0.750000,0.750000,0.333333,0.250000,0.083333,0.083333,0.083333,0.083333,0.083333
5230589,69,1.913043,1.000000,0.507246,0.202899,0.101449,0.028986,0.028986,0.014493,0.014493,0.014493,0.000000
4741831,30,2.333333,1.000000,0.633333,0.400000,0.233333,0.066667,0.000000,0.000000,0.000000,0.000000,0.000000
7591853,41,2.146341,1.000000,0.512195,0.390244,0.219512,0.024390,0.000000,0.000000,0.000000,0.000000,0.000000
3103127,11,3.545455,1.000000,0.636364,0.454545,0.363636,0.181818,0.181818,0.090909,0.090909,0.090909,0.090909
3618173,94,1.819149,1.000000,0.446809,0.212766,0.106383,0.053191,0.000000,0.000000,0.000000,0.000000,0.000000
2755025,69,1.898551,1.000000,0.550725,0.246377,0.101449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3691381,82,1.853659,1.000000,0.463415,0.256098,0.109756,0.024390,0.000000,0.000000,0.000000,0.000000,0.000000
933091,41,2.073171,1.000000,0.487805,0.268293,0.146341,0.073171,0.024390,0.024390,0.024390,0.024390,0.000000
8191529,104,1.807692,1.000000,0.432692,0.201923,0.125000,0.028846,0.009615,0.009615,0.000000,0.000000,0.000000
918805,24,2.416667,1.000000,0.583333,0.375000,0.250000,0.166667,0.041667,0.000000,0.000000,0.000000,0.000000
3498595,36,2.194444,1.000000,0.555556,0.333333,0.166667,0.055556,0.055556,0.027778,0.000000,0.000000,0.000000
6397469,48,2.062500,1.000000,0.520833,0.291667,0.145833,0.083333,0.020833,0.000000,0.000000,0.000000,0.000000
1552379,43,2.069767,1.000000,0.627907,0.302326,0.116279,0.023256,0.000000,0.000000,0.000000,0.000000,0.000000
5971259,50,2.040000,1.000000,0.480000,0.280000,0.140000,0.040000,0.020000,0.020000,0.020000,0.020000,0.020000
5407951,64,1.937500,1.000000,0.453125,0.250000,0.140625,0.078125,0.015625,0.000000,0.000000,0.000000,0.000000
762121,33,2.181818,1.000000,0.545455,0.333333,0.181818,0.090909,0.030303,0.000000,0.000000,0.000000,0.000000
2189251,114,1.771930,1.000000,0.456140,0.201754,0.087719,0.017544,0.008772,0.000000,0.000000,0.000000,0.000000
